,unit_id,isp,TECHNOLOGY,SK down,SK UP,timezone_offset,timezone_offset_dst,STATE,REGION
5324,10022,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5325,10066,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5326,10098,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
5327,10247,Windstream,DSL,6,0.768,-6,-5,TX,SOUTH
5328,10278,Windstream,DSL,3,0.768,-6,-5,TX,SOUTH
5329,10296,Charter,CABLE,30,4,-6,-5,TX,SOUTH
5331,10531,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
5332,10542,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5333,10560,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5334,10579,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
5335,10983,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5337,10997,Charter,CABLE,60,4,-6,-5,TX,SOUTH
5338,11088,Charter,CABLE,60,4,-6,-5,TX,SOUTH
5339,11128,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5341,11463,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
5342,11552,Charter,CABLE,60,4,-6,-5,TX,SOUTH
5343,11603,Time Warner Cable,CABLE,2,1,-6,-5,TX,SOUTH
5345,11709,Time Warner Cable,CABLE,100,10,-6,-5,TX,SOUTH
5346,11719,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
5347,12023,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
5348,12160,Charter,CABLE,60,4,-6,-5,TX,SOUTH
5350,12386,Charter,CABLE,15,3,-6,-5,TX,SOUTH
5351,12588,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5352,12589,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5353,12632,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5354,13022,Verizon,FIBER,25,25,-6,-5,TX,SOUTH
5356,13109,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
5357,13231,CenturyLink,DSL,1.5,0.256,-6,-5,TX,SOUTH
5360,13393,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
5361,13411,AT&T,DSL,24,3,-6,-5,TX,SOUTH
5362,13413,Time Warner Cable,CABLE,3,1,-6,-5,TX,SOUTH
5363,13414,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
5364,13424,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5366,14427,CenturyLink,DSL,6,0.512,-6,-5,TX,SOUTH
5370,14730,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5372,27361,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5373,27362,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5374,27363,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
5375,27365,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5376,27367,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
5377,27372,AT&T,DSL,6,0.768,-6,-5,TX,SOUTH
5378,27631,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5379,27633,AT&T,DSL,24,3,-6,-5,TX,SOUTH
5380,27636,Verizon,FIBER,15,5,-6,-5,TX,SOUTH
5381,27637,Windstream,DSL,1.5,0.384,-6,-5,TX,SOUTH
5382,27641,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5383,27697,Time Warner Cable,CABLE,100,5,-6,-5,TX,SOUTH
5384,27698,AT&T,DSL,12,1,-6,-5,TX,SOUTH
5385,27700,Comcast,CABLE,105,10,-6,-5,TX,SOUTH
5386,27702,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5387,27708,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5388,27709,Windstream,DSL,3,0.768,-6,-5,TX,SOUTH
5390,27977,Verizon,FIBER,35,35,-6,-5,TX,SOUTH
5391,27978,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5392,27986,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5393,27989,CenturyLink,DSL,25,2,-6,-5,TX,SOUTH
5394,27994,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
5395,28127,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
5396,28128,CenturyLink,DSL,10,0.768,-6,-5,TX,SOUTH
5397,28133,Frontier,FIBER,15,5,-8,-7,TX,SOUTH
5398,28136,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
5399,28796,Windstream,DSL,1.5,0.384,-6,-5,TX,SOUTH
5400,28798,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5401,28800,AT&T,DSL,3,0.512,-6,-5,TX,SOUTH
5402,28803,AT&T,DSL,3,0.384,-6,-5,TX,SOUTH
5403,29624,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
5404,32383,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
5405,32387,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
5406,32567,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
5407,32568,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
5408,32658,Windstream,DSL,24,2,-6,-5,TX,SOUTH
5409,146222,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5410,184442,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5411,186934,Charter,CABLE,60,4,-6,-5,TX,SOUTH
5412,194622,CenturyLink,DSL,10,0.768,-6,-5,TX,SOUTH
5414,207336,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5415,207338,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
5416,207638,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
5417,210430,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
5418,210432,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
5419,210434,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5420,214604,AT&T,DSL,1.5,0.384,-6,-5,TX,SOUTH
5421,214606,AT&T,DSL,24,3,-6,-5,TX,SOUTH
5422,214686,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5423,215288,Time Warner Cable,CABLE,30,5,-6,-5,TX,SOUTH
5424,216174,Comcast,CABLE,6,1,-6,-5,TX,SOUTH
5426,217767,AT&T,DSL,6,0.768,-6,-5,TX,SOUTH
5427,222071,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
5428,234260,CenturyLink,DSL,1.5,0.256,-6,-5,TX,SOUTH
5429,234278,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5430,243236,AT&T,DSL,6,1,-6,-5,TX,SOUTH
5432,256978,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5433,256980,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
5434,421816,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5436,539340,AT&T,DSL,3,0.512,-6,-5,TX,SOUTH
5437,578296,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
5438,599874,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
5439,599876,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5440,599880,CenturyLink,DSL,3,0.512,-6,-5,TX,SOUTH
5441,605680,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5442,605682,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5443,614128,Hughes,SATELLITE,10,1,-6,-5,TX,SOUTH
5444,614130,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5445,614132,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5447,614138,Comcast,CABLE,105,10,-6,-5,TX,SOUTH
5448,614144,Time Warner Cable,CABLE,30,5,-6,-5,TX,SOUTH
5449,614146,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
5450,614148,Time Warner Cable,CABLE,100,10,-6,-5,TX,SOUTH
5452,614218,Comcast,CABLE,105,10,-6,-5,TX,SOUTH
5453,614254,Comcast,CABLE,105,10,-6,-5,TX,SOUTH
5454,615088,Comcast,CABLE,3,0.768,-5,-4,TX,SOUTH
5455,615240,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5456,615242,Comcast,CABLE,3,0.768,-6,-5,TX,SOUTH
5457,615248,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5458,615250,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5459,615252,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5460,615310,AT&T,DSL,6,1,-6,-5,TX,SOUTH
5461,619848,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
5462,621642,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5465,623986,Hughes,SATELLITE,10,1,-6,-5,TX,SOUTH
5466,631648,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
5467,637808,Time Warner Cable,CABLE,100,10,-6,-5,TX,SOUTH
5468,649216,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
5473,559,Comcast,CABLE,50,10,-7,-6,UT,WEST
5474,590,Qwest,DSL,12,0.896,-7,-6,UT,WEST
5476,1116,Comcast,CABLE,25,5,-7,-6,UT,WEST
5478,5286,Comcast,CABLE,25,5,-7,-6,UT,WEST
5479,5697,Comcast,CABLE,50,10,-7,-6,UT,WEST
5481,5868,Comcast,CABLE,25,5,-7,-6,UT,WEST
5482,5909,Comcast,CABLE,25,5,-7,-6,UT,WEST
5483,6133,Comcast,CABLE,25,5,-7,-6,UT,WEST
5484,6190,Comcast,CABLE,50,10,-7,-6,UT,WEST
5486,6802,Qwest,DSL,40,5,-7,-6,UT,WEST
5487,7498,Comcast,CABLE,25,5,-7,-6,UT,WEST
5488,8452,Qwest,DSL,5,0.896,-7,-6,UT,WEST
5489,8461,Qwest,DSL,40,5,-7,-6,UT,WEST
5490,8531,Qwest,DSL,12,0.896,-7,-6,UT,WEST
5491,9652,Qwest,DSL,7,0.896,-7,-6,UT,WEST
5492,9655,Qwest,DSL,3,0.64,-7,-6,UT,WEST
5493,10052,Qwest,DSL,20,0.896,-7,-6,UT,WEST
5494,10589,Comcast,CABLE,50,10,-7,-6,UT,WEST
5495,10745,Cox,CABLE,5,1,-7,-6,UT,WEST
5496,10853,Qwest,DSL,7,0.896,-7,-6,UT,WEST
5498,11044,Comcast,CABLE,50,10,-7,-6,UT,WEST
5499,11193,Comcast,CABLE,50,10,-7,-6,UT,WEST
5500,12116,Cablevision,CABLE,15,5,-7,-6,UT,WEST
5501,12236,Qwest,DSL,20,0.896,-7,-6,UT,WEST
5503,27156,Comcast,CABLE,50,10,-7,-6,UT,WEST
5504,27252,Qwest,DSL,5,0.896,-7,-6,UT,WEST
5505,27253,Charter,CABLE,30,4,-7,-6,UT,WEST
5506,29657,Comcast,CABLE,25,5,-7,-6,UT,WEST
5507,210440,Qwest,DSL,40,5,-7,-6,UT,WEST
5508,214016,Comcast,CABLE,50,10,-7,-6,UT,WEST
5509,215668,Qwest,DSL,3,0.64,-7,-6,UT,WEST
5511,215726,Comcast,CABLE,50,10,-6,-5,UT,WEST
5512,216662,Comcast,CABLE,50,10,-7,-6,UT,WEST
5513,232938,Qwest,DSL,40,5,-7,-6,UT,WEST
5514,234220,Comcast,CABLE,50,10,-7,-6,UT,WEST
5515,234842,Qwest,DSL,20,0.896,-7,-6,UT,WEST
5516,234846,Qwest,DSL,20,0.896,-6,-5,UT,WEST
5517,235308,Qwest,DSL,20,5,-7,-6,UT,WEST
5518,244800,Comcast,CABLE,50,10,-7,-6,UT,WEST
5519,248166,Comcast,CABLE,50,10,-8,-7,UT,WEST
5521,615050,Comcast,CABLE,3,0.768,-7,-6,UT,WEST
5523,360,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5525,522,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5526,544,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5527,616,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5529,635,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5530,678,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5531,858,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5532,965,Time Warner Cable,CABLE,20,2,-5,-4,VA,SOUTH
5533,967,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5534,970,Verizon,FIBER,20,5,-5,-4,VA,SOUTH
5535,1052,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5536,1165,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5537,1224,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5538,1235,Verizon,FIBER,35,35,-5,-4,VA,SOUTH
5539,1252,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5540,1289,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,VA,SOUTH
5541,1293,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5542,5192,Verizon,FIBER,15,5,-5,-4,VA,SOUTH
5544,5313,Cablevision,CABLE,15,5,-5,-4,VA,SOUTH
5545,5340,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5546,5376,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5547,5395,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5548,5486,Comcast,CABLE,105,10,-5,-4,VA,SOUTH
5549,5556,Comcast,CABLE,50,10,-5,-4,VA,SOUTH
5550,5563,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5551,5578,Verizon,FIBER,15,5,-5,-4,VA,SOUTH
5552,5600,Verizon,FIBER,15,5,-5,-4,VA,SOUTH
5553,5606,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5554,5681,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5555,5712,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5556,5906,Verizon,FIBER,75,35,-5,-4,VA,SOUTH
5557,5960,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5558,5964,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5560,6077,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5562,6283,Cox,CABLE,100,20,-8,-8,VA,SOUTH
5563,6409,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5564,6467,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5565,6512,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5566,6655,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5568,6786,Cox,CABLE,5,1,-5,-4,VA,SOUTH
5569,7043,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5570,7064,Charter,CABLE,60,4,-5,-4,VA,SOUTH
5571,7220,Verizon,FIBER,35,35,-5,-4,VA,SOUTH
5572,7305,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5573,7374,Verizon,FIBER,20,5,-5,-4,VA,SOUTH
5574,7466,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5575,7550,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5576,7590,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5577,7864,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5578,7879,Verizon,FIBER,150,150,-5,-4,VA,SOUTH
5579,7895,Cox,CABLE,50,5,-6,-5,VA,SOUTH
5580,7918,CenturyLink,DSL,6,0.512,-5,-4,VA,SOUTH
5581,7937,Verizon,FIBER,15,15,-5,-4,VA,SOUTH
5582,8023,Cox,CABLE,100,10,-5,-4,VA,SOUTH
5583,8082,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,VA,SOUTH
5585,8396,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5586,8444,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5587,8466,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5588,8606,Charter,CABLE,60,4,-5,-4,VA,SOUTH
5589,8615,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5590,8691,Verizon,FIBER,50,50,-6,-5,VA,SOUTH
5591,8697,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5592,8765,Comcast,CABLE,50,10,-5,-4,VA,SOUTH
5595,9002,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,VA,SOUTH
5596,9112,Cox,CABLE,100,10,-5,-4,VA,SOUTH
5597,9361,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5598,9606,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5599,10135,Cox,CABLE,5,1,-5,-4,VA,SOUTH
5600,10294,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5601,10350,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5602,10404,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,VA,SOUTH
5603,10507,Verizon,FIBER,15,15,-5,-4,VA,SOUTH
5605,10523,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5607,10857,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5608,10900,Charter,CABLE,60,4,-5,-4,VA,SOUTH
5609,11055,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,VA,SOUTH
5610,11342,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5611,11389,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5612,11457,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5613,11484,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5614,11556,Comcast,CABLE,105,10,-5,-4,VA,SOUTH
5615,11557,Time Warner Cable,CABLE,15,1,-5,-4,VA,SOUTH
5616,11604,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-5,-4,VA,SOUTH
5617,11640,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5618,11692,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5619,11704,Verizon,FIBER,15,15,-5,-4,VA,SOUTH
5620,12046,Charter,CABLE,60,4,-5,-4,VA,SOUTH
5621,12100,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5622,12194,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5623,12246,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5624,12358,Cox,CABLE,5,1,-5,-4,VA,SOUTH
5625,12414,Cox,CABLE,5,1,-5,-4,VA,SOUTH
5626,12485,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5627,12512,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5628,12532,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5629,12541,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5630,12555,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5631,12582,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5632,12585,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5633,12682,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5634,12750,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5635,12758,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5636,12765,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5637,12926,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5638,13020,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5639,13021,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5640,13027,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5641,13038,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5642,13041,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5643,13081,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5644,13188,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5645,13351,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5646,13363,CenturyLink,DSL,4,0.512,-5,-4,VA,SOUTH
5647,13587,CenturyLink,DSL,4,0.512,-5,-4,VA,SOUTH
5648,13607,Cox,CABLE,100,10,-5,-4,VA,SOUTH
5649,13620,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5650,14655,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5651,14677,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5652,14729,Cox,CABLE,5,1,-5,-4,VA,SOUTH
5653,14788,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5654,18279,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5655,21593,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5656,26380,Verizon,FIBER,20,5,-5,-4,VA,SOUTH
5657,26399,Verizon,FIBER,35,35,-5,-4,VA,SOUTH
5658,26401,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5659,26402,Verizon,FIBER,15,15,-5,-4,VA,SOUTH
5660,26405,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5661,26407,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5662,26408,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,VA,SOUTH
5663,26409,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,VA,SOUTH
5664,26410,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5665,26412,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,VA,SOUTH
5666,26413,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5667,26616,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5668,26617,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5669,26618,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5670,26621,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5671,26622,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5672,26623,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5673,26624,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5675,26627,Verizon,FIBER,35,35,-5,-4,VA,SOUTH
5676,26687,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5677,26699,Verizon,FIBER,150,150,-5,-4,VA,SOUTH
5678,26783,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5679,26787,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5680,26788,Verizon,FIBER,35,35,-5,-4,VA,SOUTH
5681,26885,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5682,26888,Verizon,FIBER,25,25,-5,-4,VA,SOUTH
5683,26890,Cox,CABLE,50,10,-5,-4,VA,SOUTH
5684,26893,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5685,26896,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5686,26898,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5688,26901,Verizon DSL,DSL,[7.1 - 15.0],[1.0],-5,-4,VA,SOUTH
5689,28045,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,VA,SOUTH
5690,28053,Verizon,FIBER,15,15,-5,-4,VA,SOUTH
5691,28219,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,VA,SOUTH
5692,28246,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5693,28640,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5694,28641,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5695,28644,Verizon,FIBER,10,2,-5,-4,VA,SOUTH
5696,28645,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,VA,SOUTH
5697,28651,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5698,28652,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5699,28657,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5700,28892,Cox,CABLE,5,1,-5,-4,VA,SOUTH
5702,28895,Time Warner Cable,CABLE,30,5,-5,-4,VA,SOUTH
5703,29718,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5704,32405,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,VA,SOUTH
5705,32509,Verizon,FIBER,150,150,-5,-4,VA,SOUTH
5706,32550,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,VA,SOUTH
5707,157594,Verizon,FIBER,150,150,-5,-4,VA,SOUTH
5708,162396,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5710,207642,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-5,VA,SOUTH
5711,213362,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-5,VA,SOUTH
5712,214406,Cox,CABLE,25,5,-5,-5,VA,SOUTH
5713,214408,Verizon,FIBER,50,50,-5,-5,VA,SOUTH
5714,214412,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-5,VA,SOUTH
5715,214414,Cox,CABLE,25,5,-5,-4,VA,SOUTH
5716,215268,Verizon,FIBER,75,35,-5,-5,VA,SOUTH
5717,216072,Verizon,FIBER,50,50,-5,-5,VA,SOUTH
5718,216122,CenturyLink,DSL,10,0.768,-5,-5,VA,SOUTH
5719,216168,Cox,CABLE,25,5,-5,-5,VA,SOUTH
5720,216216,Comcast,CABLE,25,5,-5,-5,VA,SOUTH
5721,216606,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5722,216610,Verizon,FIBER,50,50,-5,-5,VA,SOUTH
5723,216696,Comcast,CABLE,25,5,-6,-5,VA,SOUTH
5724,216724,Cox,CABLE,50,10,-5,-5,VA,SOUTH
5725,216764,Verizon,FIBER,75,75,-5,-4,VA,SOUTH
5726,217206,Cox,CABLE,25,5,-5,-5,VA,SOUTH
5727,217218,Verizon,FIBER,50,50,-5,-5,VA,SOUTH
5728,232412,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5729,232418,Verizon,FIBER,50,50,-5,-5,VA,SOUTH
5730,232430,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5732,244758,Verizon,FIBER,150,150,-6,-5,VA,SOUTH
5733,248134,Verizon,FIBER,150,150,-5,-5,VA,SOUTH
5734,389137,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-6,-5,VA,SOUTH
5735,456460,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-5,-4,VA,SOUTH
5736,468766,Charter,CABLE,60,4,-5,-4,VA,SOUTH
5737,501316,Time Warner Cable,CABLE,20,2,-5,-4,VA,SOUTH
5738,573248,Verizon,FIBER,15,15,-5,-4,VA,SOUTH
5739,599758,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5740,599760,Comcast,CABLE,25,5,-5,-4,VA,SOUTH
5741,599762,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5742,599764,Cox,CABLE,50,5,-5,-4,VA,SOUTH
5743,599766,Comcast,CABLE,105,10,-5,-4,VA,SOUTH
5744,613998,Hughes,SATELLITE,10,1,-5,-4,VA,SOUTH
5746,614002,Hughes,SATELLITE,10,1,-5,-4,VA,SOUTH
5747,614006,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-5,-4,VA,SOUTH
5748,614008,Hughes,SATELLITE,10,1,-5,-4,VA,SOUTH
5749,614212,Comcast,CABLE,105,10,-5,-4,VA,SOUTH
5750,615152,Hughes,SATELLITE,10,1,-5,-4,VA,SOUTH
5751,615404,Comcast,CABLE,3,0.768,-5,-4,VA,SOUTH
5752,615406,Comcast,CABLE,3,0.768,-5,-4,VA,SOUTH
5754,619802,Verizon,FIBER,50,50,-5,-4,VA,SOUTH
5755,619804,Hughes,SATELLITE,10,1,-5,-4,VA,SOUTH
