"","unit_id","isp","technology","advertised.down","advertised.up","tz.offset","tz.offset.dst","state","region","medianUp","medianDown","medianLatency","medianJitterUp","medianJitterDown","medianLossUp","medianLossDown","medianLoss"
"224",1053,"Charter","CABLE",15,3,-6,-5,"WI","MIDWEST",403467.5,1946338,18094,2443,777,1,1,0
"225",1058,"Time Warner Cable","CABLE",15,1,-5,-4,"NC","SOUTH",132095.5,2011362.5,23776,2850,894,1,1,0
"226",1059,"Cablevision","CABLE",101,35,-5,-4,"NY","NORTHEAST",5006803,14044565.5,10950,2029.5,1029,1,1,0
"227",1060,"Comcast","CABLE",25,5,-5,-4,"DC","SOUTH",739808,3720854,11402,2108,789,1,1,0
"228",1061,"Verizon","FIBER",50,50,-5,-4,"NY","NORTHEAST",7887803,7226533,21199.5,1653.5,1084,1,1,0
"229",1065,"Charter","CABLE",100,4,-6,-5,"MO","MIDWEST",532430.5,12733124,26263,2846,807,1,1,0
"230",1067,"Comcast","CABLE",25,5,-6,-5,"IL","MIDWEST",742344,3721470.5,12416,2428.5,813.5,1,1,0
"231",1070,"Charter","CABLE",60,4,-5,-4,"MI","MIDWEST",532204,8188951,22657,2760.5,762,1,1,0
"232",1074,"CenturyLink","DSL",1.5,0.512,-5,-4,"FL","SOUTH",29138,184740.5,65827.5,2809.5,962,1,1,0
"233",1076,"AT&T","DSL",3,0.384,-5,-4,"FL","SOUTH",41340,352026,41140,1796,830,1,1,0
"234",1077,"Comcast","CABLE",105,10,-8,-7,"CA","WEST",1465050,13315201,15492,2762,794,1,1,0
"235",1078,"AT&T","DSL",3,1,-8,-7,"CA","WEST",57168,408130,33990,2177,1324,1,1,0
"236",1080,"Comcast","CABLE",50,10,-6,-5,"MN","MIDWEST",1488951,7342563.5,22294,3436,1514,1,1,0
"237",1087,"AT&T","DSL",12,1.5,-6,-5,"AR","SOUTH",233952,1895123.5,51832,1514,1176,1,1,0
"238",1095,"Comcast","CABLE",25,5,-8,-7,"CA","WEST",736254,3673489.5,17705,1766,957,1,1,0
"239",1097,"Comcast","CABLE",25,5,-5,-4,"NJ","NORTHEAST",713698,3573062,19357,4005,860,1,1,0
"240",1103,"CenturyLink","DSL",0.768,0.256,-6,-5,"FL","SOUTH",10190,85317,74035.5,2794,1071.5,1,1,0.960768683322688
"241",1111,"Charter","CABLE",60,4,-6,-5,"AL","SOUTH",531670,8175644,40440,3057,822,1,1,0.0522193211488251
"242",1115,"CenturyLink","DSL",6,0.512,-5,-4,"OH","MIDWEST",59055,725347,36721,1655,934,1,1,0.0615384615384615
"243",1116,"Comcast","CABLE",25,5,-7,-6,"UT","WEST",742525.5,3721584,38658,2268,798.5,1,1,0
"244",1121,"Time Warner Cable","CABLE",15,1,-5,-4,"NY","NORTHEAST",131721,1983991.5,19276.5,3045,927,1,1,0.0507356671740233
"245",1122,"Cox","CABLE",25,5,-5,-4,"AZ","WEST",702840.5,4222293.5,26216,2659,885.5,1,1,0
"246",1127,"Charter","CABLE",100,5,-8,-7,"CA","WEST",662629,12588403.5,13868,2519,912,1,1,0
"247",1130,"Time Warner Cable","CABLE",15,1,-6,-5,"AL","SOUTH",132131,1991293.5,32383.5,2694.5,942,1,1,0
"248",1136,"AT&T","DSL",18,1.5,-6,-5,"KS","MIDWEST",235982.5,2844105,36495,1849,1221,1,1,0
"249",1138,"Windstream","DSL",3,0.768,-5,-4,"GA","SOUTH",81066.5,376881,31488,1507,953,1,1,0
"250",1139,"Cablevision","CABLE",50,25,-5,-4,"NJ","NORTHEAST",3570226,7349444,12079,2097.5,1006,1,1,0
"251",1150,"CenturyLink","DSL",10,0.768,-5,-4,"NC","SOUTH",93219,1175617.5,22349,1685,854,1,1,0
"252",1159,"Comcast","CABLE",25,5,-5,-4,"CT","NORTHEAST",735648,3640820.5,31815.5,2363.5,940,1,1,0.0615196779706946
"253",1162,"Cablevision","CABLE",50,25,-5,-4,"CT","NORTHEAST",3571304.5,7341243.5,11225,2265,993,1,1,0
"254",1165,"Verizon","FIBER",25,25,-5,-4,"VA","SOUTH",3227297,3165517,8472,4155,782,1,1,0
"255",1171,"Cox","CABLE",1,0.384,-6,-5,"KS","MIDWEST",379950.5,400975,38478,4311,3224.5,1,1,0.103199201883572
"256",1172,"AT&T","DSL",1.5,0.384,-6,-5,"TN","SOUTH",44397,194978,53798.5,2415.5,1212.5,1,1,0
"257",1177,"Mediacom","CABLE",15,1,-6,-5,"MN","MIDWEST",237084,2906890.5,23189,3968,845,1,1,0
"258",1183,"Comcast","CABLE",50,10,-6,-5,"IN","MIDWEST",1490595.5,7429322.5,23277,3119,918,1,1,0
"259",1188,"AT&T","DSL",18,1.5,-8,-7,"CA","WEST",195371.5,2850165.5,27642.5,1895,835,1,1,0
"260",1193,"AT&T","DSL",18,1.5,-8,-7,"CA","WEST",235840.5,2836652,29805.5,1658,1208.5,1,1,0
"261",1197,"Charter","CABLE",60,4,-6,-5,"WI","MIDWEST",526278,7903744,24982.5,1810.5,822,1,1,0
"262",1202,"Verizon","FIBER",35,35,-5,-4,"NJ","NORTHEAST",4872641,5324178.5,9537,1705,1121,1,1,0
"263",1203,"AT&T","DSL",12,1.5,-6,-5,"IL","MIDWEST",177026,1495193,22061,1754,944,1,1,0
"264",1207,"Verizon","FIBER",75,75,-5,-4,"NJ","NORTHEAST",11581675,10396815.5,13401,1596,1043.5,1,1,0
"265",1214,"Comcast","CABLE",105,10,-5,-4,"NY","NORTHEAST",1487167,12862157.5,14879,3031,840,1,1,0
"266",1217,"Time Warner Cable","CABLE",2,1,-5,-4,"OH","MIDWEST",132064,266171.5,36816,7641,898,1,1,0
"267",1219,"Time Warner Cable","CABLE",10,1,-5,-4,"MD","SOUTH",132280.5,1340428,14115,3451,867,1,1,0
"268",1220,"Verizon","FIBER",35,35,-8,-7,"CA","WEST",4664282,5338376.5,9598,1390,1793,1,1,0
"269",1224,"Verizon","FIBER",75,75,-5,-4,"VA","SOUTH",10750749,10380650.5,12290,1955,1974,1,1,0.104220948410631
"270",1229,"Comcast","CABLE",105,20,-6,-5,"MN","MIDWEST",2988542,13841543.5,18308,1706,867,1,1,0
"271",1230,"Cox","CABLE",25,5,-6,-5,"LA","SOUTH",685662,3620859,20401,2330,898,1,1,0.0508130081300813
"272",1232,"Time Warner Cable","CABLE",30,5,-5,-4,"NY","NORTHEAST",701635.5,4224721.5,17910,2538,926,1,1,0.0500375312781516
"273",1233,"Comcast","CABLE",50,10,-6,-5,"IL","MIDWEST",1487306.5,7445580,11038.5,1475,800,1,1,0
"274",1234,"Cox","CABLE",50,5,-6,-5,"LA","SOUTH",653178.5,6768830.5,19955,1777,847.5,1,1,0
"275",1235,"Verizon","FIBER",35,35,-5,-4,"VA","SOUTH",4705439.5,5338154,9803,1692,1763,1,1,0
"276",1238,"Comcast","CABLE",105,20,-6,-5,"IL","MIDWEST",2979613,14471522.5,12293,2537,810,1,1,0
"277",1239,"Comcast","CABLE",50,10,-5,-4,"FL","SOUTH",1488037,7445813.5,34449,1801,783,1,1,0
"278",1240,"Charter","CABLE",30,4,-6,-5,"MN","MIDWEST",530501.5,2944288,27519,2619,939,1,1,0
"279",1244,"Comcast","CABLE",50,5,-8,-7,"CA","WEST",742278,7397498.5,17345,4019,923,1,1,0
"280",1249,"CenturyLink","DSL",1.5,0.512,-6,-5,"IN","MIDWEST",46747,150872,58730,1850,1075,1,1,0
"281",1251,"AT&T","DSL",0.768,0.384,-6,-5,"TN","SOUTH",10855.5,76989,85248,4595,2634,1,1,0.196888016772528
"282",1252,"Cox","CABLE",25,5,-5,-4,"VA","SOUTH",653667.5,3807867.5,14822,2006,797,1,1,0
"283",1257,"CenturyLink","DSL",12,0.896,-7,-6,"CO","WEST",93137,1470114,44482,2877,2499,1,1,0
"284",1268,"CenturyLink","DSL",4,0.512,-6,-5,"MO","MIDWEST",60563,492535,51991,1626.5,1040.5,1,1,0
"285",1269,"Cox","CABLE",25,5,-7,-7,"AZ","WEST",674271.5,3899113,19987,1695,928,1,1,0
"286",1270,"AT&T","DSL",18,1,-6,-5,"MO","MIDWEST",116248.5,2097182.5,25027,1643,930,1,1,0
"287",1272,"AT&T","DSL",6,1,-6,-5,"IL","MIDWEST",236207.5,948087.5,20578,1346,856,1,1,0
"288",1275,"Cablevision","CABLE",15,5,-5,-4,"NJ","NORTHEAST",654374.5,2320909.5,13540,2950,899,1,1,0
"289",1278,"AT&T","DSL",18,1.5,-6,-5,"TX","SOUTH",237055.5,2849966,28870,1567,1182,1,1,0
"290",1281,"Comcast","CABLE",25,5,-5,-4,"KY","SOUTH",741425,3656266,24796.5,3206,913,1,1,0
"291",1282,"Cox","CABLE",100,10,-6,-5,"LA","SOUTH",1310007.5,13700360.5,21550,2303,895,1,1,0
"292",1287,"Verizon","FIBER",50,50,-8,-7,"CA","WEST",7610373,7245852,9736.5,1588,1767,1,1,0
"293",1288,"AT&T","DSL",1.5,0.256,-5,-4,"OH","MIDWEST",38513,159360,49287,3226,1819,1,1,0.122624156958921
"294",1290,"Time Warner Cable","CABLE",15,1,-6,-5,"TX","SOUTH",141230.5,2011499,15594.5,5569,888,1,1,0
"295",1292,"Verizon","FIBER",15,15,-5,-4,"PA","NORTHEAST",1904618.5,3049798,17517,1663,1766.5,1,1,0
"296",1293,"Cox","CABLE",50,5,-5,-4,"VA","SOUTH",653774.5,6937997,17030,1743,797,1,1,0
"297",1295,"CenturyLink","DSL",40,20,-7,-7,"AZ","WEST",2329143,5351347,34876,1540,863.5,1,1,0
"298",1297,"Verizon","FIBER",75,75,-5,-4,"MD","SOUTH",11118751,10424528,11983.5,1397,1738.5,1,1,0
"299",1299,"Mediacom","CABLE",100,10,-6,-5,"MO","MIDWEST",1723340.5,14102881.5,26331,3272.5,902.5,1,1,0
"300",1300,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",653548.5,6717687,20314,1553,809,1,1,0
"301",1301,"Cox","CABLE",25,5,-8,-7,"CA","WEST",627773,3115696,29021.5,3378,885,1,1,0
"302",5192,"Verizon","FIBER",15,5,-5,-4,"VA","SOUTH",677876.5,1905209.5,13985,1616,1877,1,1,0.0531067445565587
"303",5193,"Verizon","FIBER",15,15,-5,-4,"PA","NORTHEAST",1710134,3040682,18300.5,5214.5,1095,1,1,0
"304",5195,"Comcast","CABLE",50,10,-5,-4,"FL","SOUTH",1486642.5,7446732,42907,2137.5,904,1,1,0
"305",5199,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",652456.5,6721881,20298,1640,860,1,1,0
"306",5205,"Comcast","CABLE",105,10,-6,-5,"MA","NORTHEAST",1488907,13441426,15945,1732,828,1,1,0
"307",5207,"Time Warner Cable","CABLE",15,1,-5,-4,"NY","NORTHEAST",136408,2000401.5,29553,2883,1065,1,1,0
"308",5211,"Verizon","FIBER",75,75,-5,-4,"PA","NORTHEAST",11115707.5,10349387.5,14768,1358,1737,1,1,0
"309",5212,"Comcast","CABLE",105,20,-5,-4,"MI","MIDWEST",2986693,12904785,20204,2639.5,894,1,1,0
"310",5216,"Verizon","FIBER",35,35,-6,-5,"TX","SOUTH",4704284.5,5337859,7241,1411.5,1804.5,1,1,0.0994530084535057
"311",5219,"Comcast","CABLE",25,5,-5,-4,"MD","SOUTH",742477.5,3718525,17861,2830,979,1,1,0
"312",5222,"Comcast","CABLE",25,5,-6,-5,"IL","MIDWEST",205524,3719761,13361,2602.5,834.5,1,1,0
"313",5223,"AT&T","DSL",0.768,0.384,-8,-7,"CA","WEST",36872,76643,58640,1975,1178,1,1,0
"314",5238,"Charter","CABLE",100,4,-6,-5,"MO","MIDWEST",530802,12855300,23853,2701.5,784,1,1,0
"315",5240,"Comcast","CABLE",50,10,-6,-5,"MN","MIDWEST",1488681.5,7347805,17770,1871,796,1,1,0
"316",5243,"Time Warner Cable","CABLE",15,1,-8,-7,"CA","WEST",132082,2010529,26587.5,3829.5,912,1,1,0
"317",5245,"Comcast","CABLE",50,10,-7,-7,"AZ","WEST",1489337.5,7347025,20187,2161,862,1,1,0
"318",5247,"Verizon","FIBER",50,50,-5,-4,"PA","NORTHEAST",7607843,7245232,15164,1606,1891,1,1,0
"319",5248,"Comcast","CABLE",25,5,-6,-5,"NJ","NORTHEAST",742113.5,3713124.5,14936,2123,1040,1,1,0.248880039820806
"320",5252,"AT&T","DSL",6,0.768,-6,-5,"IL","MIDWEST",86966.5,674289,22115,1681,1288,1,1,0
"321",5259,"Comcast","CABLE",25,5,-5,-4,"GA","SOUTH",740097,3721970,22842,2744,889,1,1,0
"322",5267,"AT&T","DSL",24,3,-6,-5,"TX","SOUTH",580560.5,3283979,26642,1929,1261,1,1,0
"323",5270,"Comcast","CABLE",50,5,-5,-4,"NY","NORTHEAST",743056,7445427,12172,1837,780,1,1,0
"324",5271,"Time Warner Cable","CABLE",30,5,-5,-4,"OH","MIDWEST",704697.5,4225811,26039.5,2822,877,1,1,0
"325",5272,"AT&T","DSL",6,0.512,-6,-5,"AL","SOUTH",51939.5,713345.5,40372,1727,899,1,1,0
"326",5274,"Time Warner Cable","CABLE",100,10,-5,-4,"NY","NORTHEAST",1340067,12580973.5,15274,5941,889,1,1,0
"327",5278,"AT&T","DSL",3,0.384,-6,-5,"IL","MIDWEST",51742.5,315526,30554,2016,1581,1,1,0
"328",5281,"Comcast","CABLE",50,10,-7,-7,"AZ","WEST",1489899,7350127,27052.5,1546,772,1,1,0
"329",5285,"Time Warner Cable","CABLE",20,2,-5,-4,"OH","MIDWEST",266372.5,2656387,27983,4059,921,1,1,0
"330",5286,"Comcast","CABLE",25,5,-7,-6,"UT","WEST",633913.5,3721454,34843.5,2781,6459,1.001,1,0
"331",5288,"CenturyLink","DSL",7,0.896,-7,-6,"NM","WEST",91206.5,750423,78734.5,1488,903.5,1,1,0
"332",5289,"Comcast","CABLE",3,0.768,-7,-6,"CO","WEST",112957,445059.5,26981,1496.5,774,1,1,0
"333",5291,"Time Warner Cable","CABLE",15,1,-6,-5,"WI","MIDWEST",141912,2011492,13705,2742,879,1,1,0
"334",5292,"AT&T","DSL",18,1.5,-6,-5,"MO","MIDWEST",235469.5,2845742.5,33594,1242,865,1,1,0
"335",5293,"Comcast","CABLE",50,10,-8,-7,"OR","WEST",1487933,7351088.5,24656,1499,879,1,1,0
"336",5299,"CenturyLink","DSL",12,5,-7,-6,"CO","WEST",586260,1711841,42889,1231,916,1,1,0
"337",5301,"Time Warner Cable","CABLE",20,2,-6,-5,"TX","SOUTH",279182,2772676.5,18461,2329,878,1,1,0
"338",5304,"Time Warner Cable","CABLE",20,2,-5,-4,"SC","SOUTH",276021.5,2682166.5,26017,2666.5,897,1,1,0
"339",5308,"Comcast","CABLE",50,10,-6,-5,"IL","MIDWEST",1486893,7443428.5,10084,1610,838.5,1,1,0
"340",5313,"Cablevision","CABLE",15,5,-5,-4,"VA","SOUTH",623390,2292144,12390,2608,976.5,1,1,0
"341",5318,"Cablevision","CABLE",15,5,-5,-4,"NY","NORTHEAST",631330.5,2292053.5,13169,1926,957,1,1,0
"342",5321,"Time Warner Cable","CABLE",15,1,-5,-4,"NC","SOUTH",130995.5,1984838,25786.5,2096.5,859,1,1,0
"343",5323,"Time Warner Cable","CABLE",50,5,-8,-7,"CA","WEST",669571,6709456.5,13543.5,1821.5,782,1,1,0
"344",5325,"Comcast","CABLE",3,0.768,-6,-5,"IL","MIDWEST",112403,444963.5,13477,3868,855,1,1,0
"345",5326,"AT&T","DSL",6,0.512,-6,-5,"IL","MIDWEST",78849,633075,56637,1886,915,1,1,0.050251256281407
"346",5327,"AT&T","DSL",24,3,-6,-5,"TX","SOUTH",586304,3491229.5,28687,1230,850,1,1,0
"347",5334,"Time Warner Cable","CABLE",15,1,-6,-5,"WI","MIDWEST",141426.5,2011204,15841.5,2416.5,1018,1,1,0
"348",5335,"AT&T","DSL",18,1.5,-6,-5,"TX","SOUTH",234546.5,2844789.5,22961,1920,1213,1,1,0
"349",5337,"Comcast","CABLE",3,0.768,-8,-7,"CA","WEST",112146,445001,13838.5,3427,854,1,1,0
"350",5340,"Cox","CABLE",50,5,-5,-4,"VA","SOUTH",654710.5,7047182,10475,1624,814,1,1,0
"351",5342,"Comcast","CABLE",50,10,-8,-7,"WA","WEST",1434279.5,7056589.5,19965.5,1820,892,1,1,0
"352",5344,"Charter","CABLE",60,4,-5,-4,"NC","SOUTH",527093,8114532,19354.5,2697,876,1,1,0
"353",5347,"Comcast","CABLE",25,5,-6,-5,"CT","NORTHEAST",742712,3674234.5,20313,2061,837,1,1,0
"354",5348,"Windstream","DSL",6,0.768,-5,-4,"PA","NORTHEAST",105145,720762.5,36556,2209,1056,1,1,0
"355",5351,"Time Warner Cable","CABLE",20,2,-5,-4,"OH","MIDWEST",275422,2680742.5,20649,2833,885,1,1,0
"356",5353,"CenturyLink","DSL",5,0.896,-8,-7,"WA","WEST",90996,370450,64410,1751,2238,1,1,0
"357",5354,"Comcast","CABLE",25,5,-8,-7,"WA","WEST",742294,3673474,21387.5,1893,918,1,1,0
"358",5357,"Frontier","FIBER",25,10,-8,-7,"WA","WEST",1315203.5,3168307.5,22520.5,1357,1055,1,1,0
"359",5359,"Time Warner Cable","CABLE",15,1,-6,-5,"TX","SOUTH",136701.5,1985790,16704,1823,1037,1,1,0
"360",5361,"Comcast","CABLE",105,10,-5,-4,"MD","SOUTH",1489387,11984957.5,19025.5,2213,886,1,1,0
"361",5367,"CenturyLink","DSL",8,0.768,-6,-5,"WI","MIDWEST",92015.5,1038816,30609,1691.5,953,1,1,0
"362",5370,"Time Warner Cable","CABLE",50,5,-6,-5,"TX","SOUTH",701887.5,7044010.5,16529,4014,845,1,1,0
"363",5373,"Charter","CABLE",60,4,-6,-5,"WI","MIDWEST",528699,7986240,23304,3203.5,821,1,1,0
"364",5376,"Verizon","FIBER",75,75,-5,-4,"VA","SOUTH",10742059.5,10423944,13143,1724,1903,1,1,0.0538213132400431
"365",5381,"Comcast","CABLE",25,5,-7,-6,"CO","WEST",742386.5,3721568.5,27106,1423,771,1,1,0
"366",5386,"Time Warner Cable","CABLE",100,10,-6,-5,"MA","NORTHEAST",1340341,13080919,14417,5218.5,843,1,1,0
"367",5388,"Comcast","CABLE",25,5,-6,-5,"ME","NORTHEAST",742361.5,3674401,21284,1645,840,1,1,0
"368",5394,"Verizon","FIBER",50,50,-8,-7,"CA","WEST",8731422,7226477,9353,1682,1079,1,1,0.0497760079641613
"369",5395,"Verizon","FIBER",50,50,-5,-4,"VA","SOUTH",7608770.5,7241839.5,12641,1609,1841,1,1,0
"370",5397,"Cox","CABLE",25,5,-8,-7,"CA","WEST",676276.5,3680863.5,29576,1643,849,1,1,0
"371",5399,"Comcast","CABLE",25,5,-7,-6,"CO","WEST",740746,3721629.5,27264,2206,782,1,1,0
"372",5404,"AT&T","DSL",24,3,-8,-7,"CA","WEST",582712,3610705,27280,1498,1144,1,1,0
"373",5407,"Verizon","FIBER",35,35,-6,-5,"NJ","NORTHEAST",4873689,5284686.5,9617.5,1340,1056,1,1,0
"374",5414,"Comcast","CABLE",50,5,-8,-7,"CA","WEST",729208.5,7445520,12446,1907,796,1,1,0.0814332247557003
"375",5421,"Comcast","CABLE",50,10,-6,-5,"IL","MIDWEST",1487742,7445654,9604,1506,780.5,1,1,0
"376",5423,"Comcast","CABLE",25,5,-5,-4,"FL","SOUTH",742134,3722017,36422,3661,868,1,1,0
"377",5431,"Verizon","FIBER",50,50,-5,-4,"FL","SOUTH",4860724,7245769.5,33111,1954.5,1789,1,1,0.0521376433785193
"378",5433,"Time Warner Cable","CABLE",50,5,-5,-4,"NY","NORTHEAST",670269,6911850,30164,2345,896,1,1,0
"379",5438,"Comcast","CABLE",105,10,-6,-5,"NH","NORTHEAST",1489336.5,13198474,24213.5,2143.5,914,1,1,0
"380",5440,"Comcast","CABLE",25,5,-5,-4,"MD","SOUTH",742651.5,3721920,14896,2535.5,911.5,1,1,0
"381",5455,"Comcast","CABLE",25,5,-5,-4,"NY","NORTHEAST",741959,3673604,15953,1691,889,1,1,0
"382",5462,"Time Warner Cable","CABLE",15,1,-8,-7,"CA","WEST",132065,2008779.5,16652.5,3365,834,1,1,0
"383",5467,"Comcast","CABLE",25,5,-8,-7,"OR","WEST",741657.5,3673885,24357,1902,870,1,1,0
"384",5475,"Verizon","FIBER",35,35,-5,-4,"NJ","NORTHEAST",4429080,4627579.5,9226.5,1365.5,1876,1,1,0
"385",5476,"AT&T","DSL",1.5,0.384,-6,-5,"WI","MIDWEST",40938,156440.5,19684,1879,1020,1,1,0.0546149645002731
"386",5479,"Time Warner Cable","CABLE",15,1,-5,-4,"KY","SOUTH",129168,1989535,25307,2759,824,1,1,0.0587889476778366
"387",5481,"Time Warner Cable","CABLE",15,1,-5,-4,"NC","SOUTH",135131.5,2009744.5,27628.5,2787,1007,1,1,0
"388",5485,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1304814,12448243.5,23840,5190,930,1,1,0
"389",5486,"Comcast","CABLE",105,10,-5,-4,"VA","SOUTH",1489078.5,13585817.5,85687,2296,908,1,1,0
"390",5489,"Cox","CABLE",50,5,-8,-7,"NV","WEST",654328.5,6685636.5,21143.5,1611.5,863.5,1,1,0
"391",5493,"Comcast","CABLE",50,10,-8,-7,"WA","WEST",1488297.5,7349384,14300,3094,806,1,1,0
"392",5506,"Time Warner Cable","CABLE",30,5,-5,-4,"OH","MIDWEST",699840,4050368,26770,2988,920,1,1,0
"393",5507,"Comcast","CABLE",25,5,-6,-5,"TN","SOUTH",742498,3674374,18002.5,1685,894,1,1,0
"394",5509,"Comcast","CABLE",25,5,-6,-5,"MA","NORTHEAST",731960,3673366.5,15826,1561,942,1,1,0
"395",5510,"Mediacom","CABLE",15,1,-6,-5,"IL","MIDWEST",269226.5,2381246.5,30064,3117,863,1,1,0
"396",5511,"Time Warner Cable","CABLE",15,1,-5,-4,"NY","NORTHEAST",131967.5,2004066.5,32778,4163.5,825,1,1,0
"397",5514,"Time Warner Cable","CABLE",30,5,-6,-5,"IL","MIDWEST",702882.5,4225758,9655,1552.5,817.5,1,1,0
"398",5518,"Comcast","CABLE",25,5,-8,-7,"WA","WEST",736841,3527613.5,27585.5,3402,915.5,1,1,0
"399",5519,"Comcast","CABLE",25,5,-5,-4,"MI","MIDWEST",742603.5,3721938.5,17692,2579.5,902,1,1,0
"400",5521,"Verizon","FIBER",50,50,-5,-4,"MD","SOUTH",7610835.5,7244792,11076,1757,1876,1,1,0
"401",5525,"Cox","CABLE",50,5,-7,-7,"AZ","WEST",652756,6702989.5,20709,1881.5,945.5,1,1,0
"402",5526,"Comcast","CABLE",25,5,-6,-5,"MO","MIDWEST",742122,3721498.5,35362,1703,814,1,1,0
"403",5530,"Comcast","CABLE",25,5,-5,-4,"TN","SOUTH",741793,3670250.5,26848,2320,913,1,1,0
"404",5533,"Comcast","CABLE",25,5,-5,-4,"ME","NORTHEAST",740285.5,3671884,18879,1625.5,775,1,1,0
"405",5537,"CenturyLink","DSL",1.5,0.256,-6,-5,"WI","MIDWEST",27419,183377,51984.5,2087,1050,1,1,0
"406",5540,"Comcast","CABLE",25,5,-6,-5,"WI","MIDWEST",741724,3672982.5,18345,1522,836.5,1,1,0
"407",5542,"CenturyLink","DSL",5,0.896,-7,-6,"MO","MIDWEST",93481.5,755381,78301,1339,883,1,1,0
"408",5543,"Comcast","CABLE",25,5,-5,-4,"MD","SOUTH",743856.5,3721589,15453,2108.5,811,1,1,0
"409",5552,"Comcast","CABLE",50,5,-8,-7,"CA","WEST",742141,7445772,12952,2423,801,1,1,0
"410",5556,"Comcast","CABLE",50,10,-5,-4,"VA","SOUTH",1437251.5,7446053,33071,2407,878.5,1,1,0
"411",5559,"CenturyLink","DSL",1.5,0.256,-6,-5,"AL","SOUTH",31728,180677,65149.5,1992,1260.5,0.998,1,0.132362673726009
"412",5563,"Cox","CABLE",25,5,-5,-4,"VA","SOUTH",721394.5,3739566,10520,1660,970,1,1,0
"413",5567,"Comcast","CABLE",50,10,-8,-7,"WA","WEST",1487505,7350511,27066,1610,774,1,1,0
"414",5568,"Comcast","CABLE",50,5,-8,-7,"CA","WEST",742217.5,7431807,13915,2572,877,1,1,0
"415",5569,"Time Warner Cable","CABLE",20,2,-5,-4,"NY","NORTHEAST",272867,2674351,29884.5,2552,907,1,1,0
"416",5571,"AT&T","DSL",3,0.384,-5,-4,"SC","SOUTH",38668.5,351279.5,38285,2043.5,932.5,1,1,0.0549450549450549
"417",5573,"Time Warner Cable","CABLE",15,1,-5,-4,"OH","MIDWEST",134090.5,2011498,27217,2484,898,1,1,0
"418",5575,"Time Warner Cable","CABLE",20,2,-5,-4,"NC","SOUTH",277319.5,2682579,25429.5,2525,881,1,1,0
"419",5577,"Time Warner Cable","CABLE",30,5,-5,-4,"NC","SOUTH",700569.5,4223217.5,21006,3099,899,1,1,0
"420",5578,"Verizon","FIBER",15,5,-5,-4,"VA","SOUTH",682296,1905302,13754,2219,1805,1,1,0.0503271263210871
"421",5584,"AT&T","DSL",12,1.5,-6,-5,"MO","MIDWEST",235900.5,1899387,36292,1822,1152,1,1,0
"422",5585,"CenturyLink","DSL",40,5,-7,-6,"NM","WEST",335198.5,4652041.5,48218.5,1409,886,1,1,0
"423",5586,"Verizon","FIBER",15,5,-6,-5,"MA","NORTHEAST",675154,1891909.5,18291,1281,776,1,1,0
"424",5590,"Cox","CABLE",5,1,-7,-7,"AZ","WEST",135006,674562,22730,2153,1008,1,1,0
"425",5596,"AT&T","DSL",6,0.512,-6,-5,"TN","SOUTH",61601,788608,39371,1459,897,1,1,0
"426",5600,"Verizon","FIBER",15,5,-5,-4,"VA","SOUTH",682381,1905090.5,11167,1803,1069,1,1,0
"427",5604,"Comcast","CABLE",25,5,-7,-6,"NM","WEST",742527,3656349,32315.5,2738,875,1,1,0
"428",5605,"Comcast","CABLE",50,10,-6,-5,"IL","MIDWEST",1489048.5,7314139,15628,2273,847,1,1,0
"429",5606,"Verizon","FIBER",25,25,-5,-4,"VA","SOUTH",1767701,3041723.5,11863.5,5159,1051,1,1,0
"430",5607,"Verizon","FIBER",75,75,-5,-4,"PA","NORTHEAST",11341379.5,10396924,11219,1185,743,1,1,0
"431",5609,"Charter","CABLE",15,3,-6,-5,"MN","MIDWEST",398913,1945027.5,29556.5,2060,831,1,1,0
"432",5616,"AT&T","DSL",12,1,-8,-7,"CA","WEST",115946.5,1397961,19501.5,1548,836,1,1,0
"433",5617,"Comcast","CABLE",50,10,-7,-6,"CO","WEST",1486149.5,7440188,49210,3146,890,1,1,0
"434",5619,"Time Warner Cable","CABLE",15,1,-6,-5,"CA","WEST",131830,2006765.5,17805,2902.5,888,1,1,0
"435",5623,"CenturyLink","DSL",5,0.896,-7,-7,"AZ","WEST",93442,543493,56313.5,1360.5,884,1,1,0
"436",5628,"Verizon","FIBER",75,75,-5,-4,"PA","NORTHEAST",10730055.5,9570715,12523.5,1397.5,1758.5,1,1,0
"437",5635,"Comcast","CABLE",25,5,-5,-4,"PA","NORTHEAST",742232.5,3721843.5,29144.5,2378.5,893,1,1,0
"438",5636,"Comcast","CABLE",25,5,-7,-6,"NM","WEST",743110.5,3674161,36180,1470.5,755,1,1,0
"439",5638,"Comcast","CABLE",50,10,-6,-5,"TN","SOUTH",1487610.5,7444843.5,21656,1649,774,1,1,0
"440",5641,"Time Warner Cable","CABLE",100,10,-6,-5,"TX","SOUTH",1310823.5,12975948,19860,7118,851,1,1,0
"441",5642,"Comcast","CABLE",50,10,-7,-6,"CO","WEST",1487842,7445493.5,31272.5,1616,761,1,1,0
"442",5644,"AT&T","DSL",12,1.5,-8,-7,"CA","WEST",235778,1899381,26649,1569,875,1,1,0
"443",5651,"Comcast","CABLE",105,10,-5,-4,"MD","SOUTH",1487896.5,13836995.5,15536.5,2513,893,1,1,0
