"","technology","costBracket","V1","unit_id","isp","advertised.down","advertised.up","tz.offset","tz.offset.dst","state","region","medianUp","medianDown","medianLatency","medianJitterUp","medianJitterDown","medianLossUp","medianLossDown","medianLoss","monthly.charge","sampleFreq","sampleWeight","weight","sampleWeight.normalized","popWeight.normalized"
"3670","DSL",80,"1738",9967,"Windstream",12,0.768,-5,-4,"NC","SOUTH",82022.5,1576628,18348,1700,845,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3671","DSL",80,"1742",9984,"Windstream",12,0.768,-5,-4,"SC","SOUTH",80311.5,1574169,23032,1593,1087,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3672","DSL",80,"1751",10009,"Windstream",12,0.768,-5,-4,"NC","SOUTH",76637.5,1560707,18452,1575.5,838,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3673","DSL",80,"1755",10022,"Windstream",12,0.768,-6,-5,"TX","SOUTH",79817,1585271,31232,1628,1096,1,1,0.211920544672289,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3674","DSL",80,"1763",10050,"AT&T",6,0.512,-5,-4,"SC","SOUTH",62368,698308.5,49194,1461,883,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3675","DSL",80,"1770",10066,"Windstream",12,0.768,-6,-5,"TX","SOUTH",79312,1166229,24786,1604,1378,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3676","DSL",80,"1772",10068,"Windstream",12,0.768,-5,-4,"FL","SOUTH",80479,147090,88526.5,1828.5,37454.5,1,0.972,3.421200224341,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3677","DSL",80,"1828",10233,"Windstream",24,4,-6,-5,"OK","SOUTH",472905.5,3334350.5,64503,1284,871,1,1,0,49.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3678","DSL",80,"1839",10267,"Windstream",12,0.768,-5,-4,"FL","SOUTH",78646,1575470,28618,1495,831,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3679","DSL",80,"1850",10326,"AT&T",6,0.512,-8,-7,"NV","WEST",77672,632298,21287.5,2006,1579,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3680","DSL",80,"1942",10665,"AT&T",6,0.512,-6,-5,"OK","SOUTH",78213,632828.5,14855,1370.5,862,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3681","DSL",80,"1946",10675,"CenturyLink",20,0.896,-6,-5,"WI","MIDWEST",92126.5,2065767,38298,1433,909,1,1,0.100351229302559,65,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3682","DSL",80,"1983",10780,"AT&T",6,0.512,-8,-7,"CA","WEST",79880,632290.5,19464.5,1973,1616,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3683","DSL",80,"1998",10840,"AT&T",6,0.512,-5,-4,"KY","SOUTH",51046.5,712078.5,55721,2266.5,1582,1,1,0.0524246719988215,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3684","DSL",80,"2152",11331,"AT&T",1.5,0.256,-5,-4,"OH","MIDWEST",37054.5,157091,37069,1776,943,1,1,0.795002839295855,44,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3685","DSL",80,"2164",11362,"AT&T",6,0.512,-8,-7,"CA","WEST",78689,633101,10045,1295,797,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3686","DSL",80,"2169",11378,"AT&T",6,0.512,-6,-5,"OK","SOUTH",77728.5,632001.5,14811,1377.5,857,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3687","DSL",80,"2210",11524,"AT&T",6,0.768,-5,-4,"NC","SOUTH",87076,934303,38980,1640.5,1143,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3688","DSL",80,"2234",11595,"CenturyLink",7,0.896,-7,-6,"ID","WEST",78406,755975,43702,1363,857,1,1,0,45,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3689","DSL",80,"2294",11945,"AT&T",3,0.384,-6,-5,"MO","MIDWEST",51810,315192.5,17077,1498,928,1,1,0,49,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3690","DSL",80,"2339",12090,"AT&T",1.5,0.256,-6,-5,"IL","MIDWEST",34330,157042,30146,2483,1662,1,1,0.606520439600865,44,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3691","DSL",80,"2367",12178,"CenturyLink",6,0.512,-7,-6,"MT","WEST",91180.5,623002,86857,2010,2309,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3692","DSL",80,"2438",12463,"AT&T",6,0.512,-8,-7,"CA","WEST",78968,633750,13766,1302,827.5,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3693","DSL",80,"2501",12697,"Windstream",12,0.768,-6,-5,"NE","MIDWEST",172642,1827629.5,33551,2405,1052,1,1,0.263852242744063,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3694","DSL",80,"2556",12957,"CenturyLink",8,0.768,-8,-7,"WA","WEST",54809.5,732536,56278.5,2405,918,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3695","DSL",80,"2572",13026,"AT&T",6,0.512,-6,-5,"OK","SOUTH",78316,633094.5,14843,1372,854,0.998,1,0.11929616331015,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3696","DSL",80,"2574",13034,"CenturyLink",7,0.896,-6,-5,"ND","MIDWEST",93977.5,617578,59758.5,1785,1992,1,1,0,45,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3697","DSL",80,"2609",13159,"AT&T",3,0.384,-6,-5,"MS","SOUTH",37758.5,350434,38327.5,1711.5,853,1,1,0,49,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3698","DSL",80,"2613",13174,"CenturyLink",7,0.896,-7,-6,"MT","WEST",91892.5,973478,59152,2073,1621,1,1,0,45,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3699","DSL",80,"2635",13237,"CenturyLink",3,0.64,-6,-5,"MN","MIDWEST",84917,369456.5,59705,1355,1158,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3700","DSL",80,"2636",13239,"CenturyLink",6,0.512,-6,-5,"AL","SOUTH",55329.5,497294,57993,1763,1027,1,1,0.10484928636525,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3701","DSL",80,"2650",13284,"CenturyLink",6,0.512,-6,-5,"IN","MIDWEST",63243,750005.5,30710.5,1547,1010,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3702","DSL",80,"2653",13289,"CenturyLink",3,0.64,-6,-5,"IN","MIDWEST",80543.5,362135,26528,1364,1004,1,1,0.105596620908131,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3703","DSL",80,"2695",13393,"AT&T",6,0.512,-6,-5,"TX","SOUTH",82582,619061,26121.5,1472,928,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3704","DSL",80,"2699",13407,"AT&T",6,0.512,-8,-7,"CA","WEST",78976.5,371700.5,50693.5,2105.5,1609,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3705","DSL",80,"2703",13414,"AT&T",6,0.512,-6,-5,"TX","SOUTH",78341.5,630451.5,10984,1352,846,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3706","DSL",80,"2737",13578,"CenturyLink",3,0.64,-5,-4,"NJ","NORTHEAST",79700.5,362254,22638,1356,909.5,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3707","DSL",80,"2768",13723,"CenturyLink",3,0.64,-8,-7,"OR","WEST",78403,340803.5,45067,1386,1109,1,1,0.0499376558603491,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3708","DSL",80,"2778",14427,"CenturyLink",6,0.512,-6,-5,"TX","SOUTH",62431.5,747296.5,39324.5,1496,939,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3709","DSL",80,"2871",26418,"CenturyLink",3,0.64,-5,-4,"NC","SOUTH",81811.5,372279,40166,1275,713,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3710","DSL",80,"2878",26443,"AT&T",6,0.512,-6,-5,"FL","SOUTH",48499,710489,39145,622,195,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3711","DSL",80,"2961",26689,"AT&T",6,0.512,-5,-4,"FL","SOUTH",60767,713852,47042.5,619,225,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3712","DSL",80,"3031",26943,"AT&T",6,0.512,-6,-5,"MS","SOUTH",52939,712911,50946,958,372,1,1,0.0512032770097286,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3713","DSL",80,"3064",27027,"CenturyLink",8,0.768,-8,-7,"WA","WEST",104895.5,1003055,66710,572,542,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3714","DSL",80,"3114",27163,"AT&T",3,0.384,-8,-7,"NV","WEST",51904.5,315012.5,23594,1399,1148,1,1,0.0582920480879665,49,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3715","DSL",80,"3141",27257,"Frontier",12,1,-8,-7,"NV","WEST",240026,1398469,17833,440,445,1,1,0,59.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3716","DSL",80,"3147",27274,"CenturyLink",12,0.896,-7,-6,"ID","WEST",90720,1651650,46988.5,795,335,1,1,0,55,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3717","DSL",80,"3186",27391,"Windstream",12,0.768,-5,-4,"OH","MIDWEST",86400,1562578.5,20437,2658,298,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3718","DSL",80,"3187",27392,"Windstream",12,0.768,-5,-4,"OH","MIDWEST",78198,1547113.5,17996,1226,780,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3719","DSL",80,"3208",27463,"Frontier",12,1,-6,-5,"IA","MIDWEST",119405.5,1273833,31007,458.5,329,1,1,0,59.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3720","DSL",80,"3229",27524,"CenturyLink",8,0.768,-6,-5,"IA","MIDWEST",94953,758004,46721.5,489.5,364,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3721","DSL",80,"3252",27583,"AT&T",3,0.384,-6,-5,"IL","MIDWEST",28454,342773.5,43011,739.5,354,1,1,0,49,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3722","DSL",80,"3279",27682,"AT&T",1.5,0.256,-6,-5,"MO","MIDWEST",38352,156719,21582,722,380,1,1,0,44,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3723","DSL",80,"3332",27824,"Windstream",12,0.768,-6,-5,"IA","MIDWEST",86300,1583335,39700.5,2615,299,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3724","DSL",80,"3362",27914,"Windstream",12,0.768,-6,-5,"MN","MIDWEST",88703,1525840.5,35903,2684,583,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3725","DSL",80,"3376",27954,"Windstream",12,0.768,-6,-5,"MO","MIDWEST",79055.5,1549048.5,61842,917,730,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3726","DSL",80,"3387",27989,"CenturyLink",25,2,-6,-5,"TX","SOUTH",239151.5,3064424.5,49400,712,431,1,1,0,74.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3727","DSL",80,"3440",28245,"Windstream",12,0.768,-5,-4,"PA","NORTHEAST",86014.5,1555353.5,26027,3033,1241,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3728","DSL",80,"3500",28798,"Windstream",12,0.768,-6,-5,"TX","SOUTH",76128,1583482,59328.5,1678,744,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3729","DSL",80,"3502",28803,"AT&T",3,0.384,-6,-5,"TX","SOUTH",57654,316048,18828.5,596,247,1,1,0,49,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3730","DSL",80,"3534",28904,"Windstream",12,0.768,-5,-4,"FL","SOUTH",85363,1526526,32176.5,2684,295,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3731","DSL",80,"3535",28905,"Windstream",12,0.768,-5,-4,"FL","SOUTH",80304,1076737,56149,1380,767,1,1,0.386797421084549,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3732","DSL",80,"3575",29614,"CenturyLink",3,0.64,-7,-6,"MT","WEST",91104,323308,80960,467,402,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3733","DSL",80,"3587",29654,"CenturyLink",20,0.896,-7,-6,"ID","WEST",104399.5,2638619,59828,605,312,1,1,0,65,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3734","DSL",80,"3597",29682,"CenturyLink",20,0.896,-7,-6,"NM","WEST",91348,1837857.5,49011.5,809,355,1,1,0,65,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3735","DSL",80,"3598",29685,"CenturyLink",5,0.896,-7,-6,"NM","WEST",96552,757916,66025,504,379,1,1,0,45,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3736","DSL",80,"3599",29686,"CenturyLink",5,0.896,-7,-6,"NM","WEST",107892,594331,58260,778,275.5,1,1,0,45,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3737","DSL",80,"3713",32658,"Windstream",24,2,-6,-5,"TX","SOUTH",233087,3349976.5,35617,365,214,1,1,0,49.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3738","DSL",80,"3755",193026,"AT&T",6,0.512,-5,-4,"MI","MIDWEST",79603,633447,29766,640,413,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3739","DSL",80,"3788",209694,"CenturyLink",8,0.768,-6,-5,"MO","MIDWEST",78624,684854,63715,1350,462,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3740","DSL",80,"3797",210402,"AT&T",6,0.512,-8,-7,"CA","WEST",78768,633299.5,61439,1192,806,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3741","DSL",80,"3809",210444,"CenturyLink",3,0.64,-7,-7,"AZ","WEST",92733.5,537233.5,57491,656,1813,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3742","DSL",80,"3840",213378,"Windstream",12,0.768,-5,-5,"SC","SOUTH",79487,1575208,38201,1621.5,726,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3743","DSL",80,"3862",213516,"Windstream",12,0.768,-6,-5,"MO","MIDWEST",79084,1584384.5,51476,852,664,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3744","DSL",80,"3872",213558,"CenturyLink",20,0.896,-7,-6,"ID","WEST",90720,2063676,46087.5,616,344,1,1,0,65,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3745","DSL",80,"3876",213582,"CenturyLink",3,0.64,-7,-6,"NM","WEST",88127,431926,63864,447,363,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3746","DSL",80,"3878",213590,"CenturyLink",6,0.512,-5,-4,"NV","WEST",59397,583541,42756,913,582,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3747","DSL",80,"3930",214430,"AT&T",3,0.512,-5,-5,"SC","SOUTH",174338,471435.5,37410,314.5,194,1,1,0,49,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3748","DSL",80,"3932",214450,"AT&T",6,0.512,-5,-4,"FL","SOUTH",49753,733721.5,43938.5,1903,406,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3749","DSL",80,"3947",214520,"Windstream",12,0.768,-6,-5,"IA","MIDWEST",82077,1563497,42880,2647,1817,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3750","DSL",80,"3991",215206,"CenturyLink",3,0.64,-6,-5,"NM","WEST",91406,268987,66851,484,284,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3751","DSL",80,"4016",215330,"Windstream",12,0.768,-5,-5,"OH","MIDWEST",79283.5,1558395,33498,1554,718.5,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3752","DSL",80,"4031",215662,"CenturyLink",3,0.64,-5,-5,"PA","NORTHEAST",71048,168040,34576,471,432,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3753","DSL",80,"4032",215668,"CenturyLink",3,0.64,-7,-6,"UT","WEST",90748.5,431925.5,67034,472,354,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3754","DSL",80,"4037",215700,"CenturyLink",12,0.896,-7,-6,"NM","WEST",92063,1278487,48251.5,635,394,1,1,0,55,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3755","DSL",80,"4042",215716,"CenturyLink",8,0.768,-5,-4,"NC","SOUTH",86590,913969.5,20515,847,659,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3756","DSL",80,"4053",215768,"CenturyLink",3,0.64,-7,-6,"AZ","WEST",91007,540344.5,57875,488,388,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3757","DSL",80,"4072",216054,"AT&T",6,0.768,-6,-5,"KS","MIDWEST",86083,932889,36361,816,679,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3758","DSL",80,"4175",217212,"AT&T",6,0.512,-5,-5,"MI","MIDWEST",79776,633014,53538.5,781,358,1,1,0,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3759","DSL",80,"4195",232354,"Windstream",12,0.768,-5,-4,"SC","SOUTH",78624,1575157,23214.5,572,204,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3760","DSL",80,"4210",232432,"Frontier",12,1,-7,-6,"MT","WEST",91577,1452982.5,37704.5,448,265,1,1,0,49.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3761","DSL",80,"4215",232452,"CenturyLink",8,0.768,-6,-5,"WI","MIDWEST",90431,991575,36089.5,1187,428,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3762","DSL",80,"4268",234190,"CenturyLink",8,0.768,-6,-5,"AL","SOUTH",88272,984956.5,42350,518,356,1,1,0,49.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3763","DSL",80,"4283",234268,"CenturyLink",12,0.896,-7,-6,"NM","WEST",83375,1650616.5,46000,749,365,1,1,0,55,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3764","DSL",80,"4301",234840,"CenturyLink",3,0.64,-6,-5,"MN","MIDWEST",101232,308703.5,46573,747,1099,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3765","DSL",80,"4304",235282,"CenturyLink",12,0.896,-6,-5,"ID","WEST",103703.5,1807986,48439,562,432,1,1,0,55,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3766","DSL",80,"4339",243240,"CenturyLink",12,0.896,-7,-6,"NM","WEST",136834.5,1639614,57932,604,334,1,1,0,55,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3767","DSL",80,"4367",244872,"CenturyLink",20,0.896,-7,-6,"NM","WEST",102240,2602141,49309,634,285,1,1,0,65,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3768","DSL",80,"4372",244896,"CenturyLink",7,0.896,-6,-5,"ND","MIDWEST",93169,966866,41838,685,372,1,1,0,45,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3769","DSL",80,"4373",244900,"AT&T",6,0.512,-5,-5,"FL","SOUTH",51648,713900,39099,577,161,1,1,6.21013366680053,54,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3770","DSL",80,"4376",244918,"Windstream",12,0.768,-5,-5,"PA","NORTHEAST",79775,1524226,39704,692,241,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3771","DSL",80,"4393",257768,"AT&T",1.5,0.256,-6,-5,"MS","SOUTH",25920,153575,46994,1864,392,1,1,0,44,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3772","DSL",80,"4403",420950,"Windstream",24,4,-5,-4,"NC","SOUTH",473829.5,3338104.5,18128,375,209,1,1,0,49.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3773","DSL",80,"4413",421820,"CenturyLink",12,0.896,-7,-6,"ID","WEST",86408,1279566,34591,482,263,1,1,0.0499506606236846,55,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3774","DSL",80,"4451",566352,"CenturyLink",12,0.896,-7,-6,"ID","WEST",91607,1470274.5,48209.5,710,384,1,1,0.102511532547412,55,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3775","DSL",80,"4457",573250,"Windstream",12,0.768,-5,-4,"PA","NORTHEAST",81408,1077881.5,56702.5,845,657.5,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3776","DSL",80,"4626",599772,"Windstream",12,0.768,-5,-4,"NC","SOUTH",77917,1572626.5,19576,1059,755,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3777","DSL",80,"4628",599778,"CenturyLink",3,0.64,-5,-4,"NC","SOUTH",76164,372277,39216.5,1298,434,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3778","DSL",80,"4781",614084,"CenturyLink",3,0.64,-6,-5,"IA","MIDWEST",92447,540622,58062,1276,1090,1,1,0,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3779","DSL",80,"4827",614208,"Windstream",12,0.768,-7,-6,"NM","WEST",80160,270357.5,79700,653,27365.5,1,0.954,3.02613350174683,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3780","DSL",80,"4935",615240,"Windstream",12,0.768,-6,-5,"TX","SOUTH",79775,1534744,38497,1449,968,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3781","DSL",80,"4937",615248,"Windstream",12,0.768,-6,-5,"TX","SOUTH",79775,1575202,34892,798,296,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3782","DSL",80,"4938",615250,"Windstream",12,0.768,-6,-5,"TX","SOUTH",85680,1552311.5,37437,2641,305,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3783","DSL",80,"4939",615252,"Windstream",12,0.768,-6,-5,"TX","SOUTH",81273,1242871.5,38390,2664,5722,1,1,0.466990795877348,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3784","DSL",80,"4957",615300,"Windstream",12,0.768,-6,-5,"OK","SOUTH",80592,1492132.5,80997,2704,1241,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3785","DSL",80,"4958",615302,"Windstream",12,0.768,-6,-5,"OK","SOUTH",81647,1564260.5,42709.5,2640,214,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3786","DSL",80,"4961",615312,"Windstream",12,0.768,-6,-5,"MO","MIDWEST",80351,1390008.5,40837,1350,1133,1,1,0.0547045951859956,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3787","DSL",80,"4965",615320,"Windstream",12,0.768,-6,-5,"NE","MIDWEST",79344,1455336,37361,1562,1357,1,1,0.159790225859548,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3788","DSL",80,"4966",615322,"Windstream",12,0.768,-6,-5,"NE","MIDWEST",83808,1156074.5,57779.5,2712,2908.5,1,1,0.261939186760788,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3789","DSL",80,"4967",615324,"Windstream",12,0.768,-6,-5,"NE","MIDWEST",80831,1552875.5,35537.5,2622.5,304,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3790","DSL",80,"4968",615326,"Windstream",12,0.768,-6,-5,"NE","MIDWEST",85103.5,1553540.5,30720.5,2647,280,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3791","DSL",80,"4970",615330,"Windstream",12,0.768,-6,-5,"NE","MIDWEST",81215,1575124,51644,3233,408,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3792","DSL",80,"4971",615334,"Windstream",12,0.768,-5,-4,"OH","MIDWEST",81695.5,1522029,21190,2696.5,238,1,1,0.0910835767396576,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3793","DSL",80,"4981",615362,"Windstream",12,0.768,-6,-5,"IA","MIDWEST",78092,1546749,40538,1666,1135,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3794","DSL",80,"4984",615368,"CenturyLink",3,0.64,-6,-5,"MN","MIDWEST",74433,275956,54391,872,405,1,1,0.0553709856035437,44.95,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3795","DSL",80,"4985",615370,"Windstream",12,0.768,-6,-5,"MN","MIDWEST",108773,1594457,32471,489,384,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3796","DSL",80,"4986",615372,"Windstream",12,0.768,-6,-5,"MN","MIDWEST",79632,1519814,82035.5,404,201,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
"3797","DSL",80,"4987",615374,"Windstream",12,0.768,-6,-5,"MN","MIDWEST",80217,1537473.5,34723,590,359,1,1,0,42.99,985,0.000121347875531328,0.591376754098063,0.190559102340878,0.112692223406189
