,Unnamed: 0,isp,State,Weight,TECHNOLOGY,Download Bandwidth Mbps ,Upload Bandwidth Mbps,Usage Allowance GB,Monthly Charge,Other Mandatory Charge,Surcharge,Total Charge,Total Charge Spread,Regression Data
2070,2070,Verizon,California,6226.52,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2071,2071,Verizon,California,6486.52,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2072,2072,Verizon,California,6226.52,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2073,2073,Verizon,California,6486.52,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2074,2074,Verizon,Florida,8669.52,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2075,2075,Verizon,Florida,8669.52,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2076,2076,Verizon,Florida,8669.52,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2077,2077,Verizon,Florida,8669.52,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2078,2078,Verizon,Florida,8669.52,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2079,2079,Verizon,Florida,8669.52,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2080,2080,Verizon,Florida,8669.52,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2081,2081,Verizon,Massachusetts,3233.645,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2082,2082,Verizon,Massachusetts,4458.645,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2083,2083,Verizon,Massachusetts,4510.645,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2084,2084,Verizon,Massachusetts,3233.645,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2085,2085,Verizon,Massachusetts,4458.645,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2086,2086,Verizon,Massachusetts,4510.645,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2087,2087,Verizon,Massachusetts,3233.645,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2088,2088,Verizon,Massachusetts,4458.645,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2089,2089,Verizon,Massachusetts,4510.645,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2090,2090,Verizon,Massachusetts,3233.645,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2091,2091,Verizon,Massachusetts,4458.645,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2092,2092,Verizon,Massachusetts,4510.645,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2093,2093,Verizon,Massachusetts,3233.645,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2094,2094,Verizon,Massachusetts,4458.645,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2095,2095,Verizon,Massachusetts,4510.645,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2096,2096,Verizon,Massachusetts,3233.645,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2097,2097,Verizon,Massachusetts,4458.645,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2098,2098,Verizon,Massachusetts,4510.645,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2099,2099,Verizon,Massachusetts,3233.645,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2100,2100,Verizon,Massachusetts,4458.645,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2101,2101,Verizon,Massachusetts,4510.645,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2102,2102,Verizon,Rhode Island,3973.645,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2103,2103,Verizon,Rhode Island,3973.645,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2104,2104,Verizon,Rhode Island,3973.645,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2105,2105,Verizon,Rhode Island,3973.645,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2106,2106,Verizon,Rhode Island,3973.645,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2107,2107,Verizon,Rhode Island,3973.645,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2108,2108,Verizon,Rhode Island,3973.645,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2109,2109,Verizon,New Jersey,4213.02,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2110,2110,Verizon,New Jersey,4386.52,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2111,2111,Verizon,New Jersey,4598.52,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2112,2112,Verizon,New Jersey,6007.52,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2113,2113,Verizon,New Jersey,4213.02,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2114,2114,Verizon,New Jersey,4386.52,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2115,2115,Verizon,New Jersey,4598.52,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2116,2116,Verizon,New Jersey,6007.52,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2117,2117,Verizon,New Jersey,4213.02,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2118,2118,Verizon,New Jersey,4386.52,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2119,2119,Verizon,New Jersey,4598.52,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2120,2120,Verizon,New Jersey,6007.52,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2121,2121,Verizon,New Jersey,4213.02,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2122,2122,Verizon,New Jersey,4386.52,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2123,2123,Verizon,New Jersey,4598.52,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2124,2124,Verizon,New Jersey,6007.52,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2125,2125,Verizon,New Jersey,4213.02,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2126,2126,Verizon,New Jersey,4386.52,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2127,2127,Verizon,New Jersey,4598.52,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2128,2128,Verizon,New Jersey,6007.52,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2129,2129,Verizon,New Jersey,4213.02,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2130,2130,Verizon,New Jersey,4386.52,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2131,2131,Verizon,New Jersey,4598.52,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2132,2132,Verizon,New Jersey,6007.52,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2133,2133,Verizon,New Jersey,4213.02,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2134,2134,Verizon,New Jersey,4386.52,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2135,2135,Verizon,New Jersey,4598.52,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2136,2136,Verizon,New Jersey,6007.52,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2137,2137,Verizon,New York,7639.02,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2138,2138,Verizon,New York,7803.02,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2139,2139,Verizon,New York,8448.02,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2140,2140,Verizon,New York,8898.02,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2141,2141,Verizon,New York,7639.02,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2142,2142,Verizon,New York,7803.02,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2143,2143,Verizon,New York,8448.02,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2144,2144,Verizon,New York,8898.02,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2145,2145,Verizon,New York,7639.02,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2146,2146,Verizon,New York,7803.02,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2147,2147,Verizon,New York,8448.02,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2148,2148,Verizon,New York,8898.02,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2149,2149,Verizon,New York,7639.02,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2150,2150,Verizon,New York,7803.02,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2151,2151,Verizon,New York,8448.02,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2152,2152,Verizon,New York,8898.02,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2153,2153,Verizon,New York,7639.02,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2154,2154,Verizon,New York,7803.02,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2155,2155,Verizon,New York,8448.02,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2156,2156,Verizon,New York,8898.02,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2157,2157,Verizon,New York,7639.02,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2158,2158,Verizon,New York,7803.02,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2159,2159,Verizon,New York,8448.02,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2160,2160,Verizon,New York,8898.02,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2161,2161,Verizon,New York,7639.02,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2162,2162,Verizon,New York,7803.02,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2163,2163,Verizon,New York,8448.02,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2164,2164,Verizon,New York,8898.02,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2165,2165,Verizon,Pennsylvania,4201.18666667,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2166,2166,Verizon,Pennsylvania,4461.18666667,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2167,2167,Verizon,Pennsylvania,5247.18666667,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2168,2168,Verizon,Pennsylvania,6701.18666667,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2169,2169,Verizon,Pennsylvania,4201.18666667,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2170,2170,Verizon,Pennsylvania,4461.18666667,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2171,2171,Verizon,Pennsylvania,5247.18666667,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2172,2172,Verizon,Pennsylvania,6701.18666667,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2173,2173,Verizon,Pennsylvania,4201.18666667,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2174,2174,Verizon,Pennsylvania,4461.18666667,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2175,2175,Verizon,Pennsylvania,5247.18666667,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2176,2176,Verizon,Pennsylvania,6701.18666667,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2177,2177,Verizon,Pennsylvania,4201.18666667,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2178,2178,Verizon,Pennsylvania,4461.18666667,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2179,2179,Verizon,Pennsylvania,5247.18666667,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2180,2180,Verizon,Pennsylvania,6701.18666667,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2181,2181,Verizon,Pennsylvania,4201.18666667,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2182,2182,Verizon,Pennsylvania,4461.18666667,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2183,2183,Verizon,Pennsylvania,5247.18666667,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2184,2184,Verizon,Pennsylvania,6701.18666667,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2185,2185,Verizon,Pennsylvania,4201.18666667,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2186,2186,Verizon,Pennsylvania,4461.18666667,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2187,2187,Verizon,Pennsylvania,5247.18666667,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2188,2188,Verizon,Pennsylvania,6701.18666667,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2189,2189,Verizon,Pennsylvania,4201.18666667,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2190,2190,Verizon,Pennsylvania,4461.18666667,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2191,2191,Verizon,Pennsylvania,5247.18666667,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2192,2192,Verizon,Pennsylvania,6701.18666667,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2193,2193,Verizon,Virginia,7366.52,FIBER,3.0,1.0,Unlimited,64.99,0.0,0.0,64.99,0.0,Yes
2194,2194,Verizon,Virginia,7366.52,FIBER,25.0,25.0,Unlimited,74.99,0.0,0.0,74.99,0.0,Yes
2195,2195,Verizon,Virginia,7366.52,FIBER,50.0,50.0,Unlimited,84.99,0.0,0.0,84.99,0.0,No
2196,2196,Verizon,Virginia,7366.52,FIBER,75.0,75.0,Unlimited,94.99,0.0,0.0,94.99,0.0,No
2197,2197,Verizon,Virginia,7366.52,FIBER,150.0,150.0,Unlimited,144.99,0.0,0.0,144.99,0.0,No
2198,2198,Verizon,Virginia,7366.52,FIBER,300.0,300.0,Unlimited,214.99,0.0,0.0,214.99,0.0,No
2199,2199,Verizon,Virginia,7366.52,FIBER,500.0,500.0,Unlimited,304.99,0.0,0.0,304.99,0.0,No
2218,2218,Windstream,Georgia,761.0,DSL,1.0,0.375,Unlimited,30.49,0.0,2.79,33.28,0.0,No
2219,2219,Windstream,Georgia,1630.0,DSL,1.0,0.375,Unlimited,30.49,0.0,2.79,33.28,0.0,No
2220,2220,Windstream,Georgia,2704.0,DSL,1.0,0.375,Unlimited,30.49,0.0,2.79,33.28,0.0,No
2221,2221,Windstream,Georgia,380.5,DSL,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2222,2222,Windstream,Georgia,815.0,DSL,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2223,2223,Windstream,Georgia,1352.0,DSL,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2224,2224,Windstream,Georgia,380.5,DSL,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2225,2225,Windstream,Georgia,815.0,DSL,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2226,2226,Windstream,Georgia,1352.0,DSL,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2227,2227,Windstream,Georgia,380.5,DSL,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2228,2228,Windstream,Georgia,815.0,DSL,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2229,2229,Windstream,Georgia,1352.0,DSL,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2230,2230,Windstream,Georgia,380.5,DSL,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2231,2231,Windstream,Georgia,543.333333333,DSL,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2232,2232,Windstream,Georgia,901.333333333,DSL,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2233,2233,Windstream,Georgia,543.333333333,DSL,12.0,2.0,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2234,2234,Windstream,Georgia,901.333333333,DSL,12.0,2.0,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2235,2235,Windstream,Georgia,543.333333333,DSL,24.0,2.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2236,2236,Windstream,Georgia,901.333333333,DSL,24.0,2.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2237,2237,Windstream,Georgia,543.333333333,DSL,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2238,2238,Windstream,Georgia,901.333333333,DSL,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2239,2239,Windstream,Georgia,380.5,FIBER,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2240,2240,Windstream,Georgia,815.0,FIBER,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2241,2241,Windstream,Georgia,1352.0,FIBER,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2242,2242,Windstream,Georgia,380.5,FIBER,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2243,2243,Windstream,Georgia,815.0,FIBER,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2244,2244,Windstream,Georgia,1352.0,FIBER,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2245,2245,Windstream,Georgia,380.5,FIBER,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2246,2246,Windstream,Georgia,815.0,FIBER,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2247,2247,Windstream,Georgia,1352.0,FIBER,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2248,2248,Windstream,Georgia,380.5,FIBER,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2249,2249,Windstream,Georgia,543.333333333,FIBER,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2250,2250,Windstream,Georgia,901.333333333,FIBER,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2251,2251,Windstream,Georgia,543.333333333,FIBER,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2252,2252,Windstream,Georgia,761.0,FIBER,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2253,2253,Windstream,Georgia,901.333333333,FIBER,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2254,2254,Windstream,Kentucky,863.0,DSL,1.0,0.375,Unlimited,30.49,0.0,2.79,33.28,0.0,No
2255,2255,Windstream,Kentucky,1059.0,DSL,1.0,0.375,Unlimited,30.49,0.0,2.79,33.28,0.0,No
2256,2256,Windstream,Kentucky,2233.0,DSL,1.0,0.375,Unlimited,30.49,0.0,2.79,33.28,0.0,No
2257,2257,Windstream,Kentucky,2951.0,DSL,1.0,0.375,Unlimited,30.49,0.0,2.79,33.28,0.0,No
2258,2258,Windstream,Kentucky,431.5,DSL,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2259,2259,Windstream,Kentucky,529.5,DSL,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2260,2260,Windstream,Kentucky,1116.5,DSL,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2261,2261,Windstream,Kentucky,1475.5,DSL,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2262,2262,Windstream,Kentucky,431.5,DSL,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2263,2263,Windstream,Kentucky,529.5,DSL,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2264,2264,Windstream,Kentucky,1116.5,DSL,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2265,2265,Windstream,Kentucky,1475.5,DSL,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2266,2266,Windstream,Kentucky,431.5,DSL,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2267,2267,Windstream,Kentucky,529.5,DSL,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2268,2268,Windstream,Kentucky,1116.5,DSL,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2269,2269,Windstream,Kentucky,1475.5,DSL,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2270,2270,Windstream,Kentucky,287.666666667,DSL,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2271,2271,Windstream,Kentucky,353.0,DSL,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2272,2272,Windstream,Kentucky,744.333333333,DSL,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2273,2273,Windstream,Kentucky,983.666666667,DSL,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2274,2274,Windstream,Kentucky,287.666666667,DSL,12.0,2.0,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2275,2275,Windstream,Kentucky,353.0,DSL,12.0,2.0,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2276,2276,Windstream,Kentucky,744.333333333,DSL,12.0,2.0,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2277,2277,Windstream,Kentucky,983.666666667,DSL,12.0,2.0,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2278,2278,Windstream,Kentucky,287.666666667,DSL,24.0,2.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2279,2279,Windstream,Kentucky,353.0,DSL,24.0,2.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2280,2280,Windstream,Kentucky,744.333333333,DSL,24.0,2.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2281,2281,Windstream,Kentucky,983.666666667,DSL,24.0,2.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2282,2282,Windstream,Kentucky,287.666666667,DSL,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2283,2283,Windstream,Kentucky,353.0,DSL,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2284,2284,Windstream,Kentucky,744.333333333,DSL,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2285,2285,Windstream,Kentucky,983.666666667,DSL,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2286,2286,Windstream,Kentucky,431.5,FIBER,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2287,2287,Windstream,Kentucky,529.5,FIBER,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2288,2288,Windstream,Kentucky,1116.5,FIBER,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2289,2289,Windstream,Kentucky,1475.5,FIBER,1.5,0.375,Unlimited,37.99,0.0,2.79,40.78,0.0,No
2290,2290,Windstream,Kentucky,431.5,FIBER,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2291,2291,Windstream,Kentucky,529.5,FIBER,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2292,2292,Windstream,Kentucky,1116.5,FIBER,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2293,2293,Windstream,Kentucky,1475.5,FIBER,3.0,0.75,Unlimited,37.99,0.0,2.79,40.78,0.0,Yes
2294,2294,Windstream,Kentucky,431.5,FIBER,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2295,2295,Windstream,Kentucky,529.5,FIBER,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2296,2296,Windstream,Kentucky,1116.5,FIBER,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2297,2297,Windstream,Kentucky,1475.5,FIBER,6.0,0.75,Unlimited,39.99,0.0,2.79,42.78,0.0,Yes
2298,2298,Windstream,Kentucky,287.666666667,FIBER,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2299,2299,Windstream,Kentucky,353.0,FIBER,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2300,2300,Windstream,Kentucky,744.333333333,FIBER,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2301,2301,Windstream,Kentucky,983.666666667,FIBER,12.0,0.75,Unlimited,42.99,0.0,2.79,45.78,0.0,Yes
2302,2302,Windstream,Kentucky,287.666666667,FIBER,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2303,2303,Windstream,Kentucky,353.0,FIBER,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2304,2304,Windstream,Kentucky,744.333333333,FIBER,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
2305,2305,Windstream,Kentucky,983.666666667,FIBER,24.0,4.0,Unlimited,49.99,0.0,2.79,52.78,0.0,Yes
