isp,State,Weight,Technology,"Download Bandwidth Mbps","Upload Bandwidth Mbps","Usage Allowance GB","Monthly Charge","Other Mandatory Charge",Surcharge,"Total Charge","Total Charge Spread","Regression Data"
"Cox",Nevada,2144.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Nevada,1561.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Nevada,1999.1599999999999,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Nevada,2144.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Nevada,1561.16,Cable,150,20,400,109.99,0,0,109.99,0,No
"Cox",Nevada,1999.1599999999999,Cable,150,20,400,109.99,0,0,109.99,0,No
"Cox",Nevada,2144.16,Cable,150,20,400,109.99,0,0,109.99,0,No
"Cox",Oklahoma,1770.1600000000003,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Oklahoma,1915.1600000000003,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Oklahoma,1770.1600000000003,Cable,5,1,100,46.99,0,0,46.99,0,Yes
"Cox",Oklahoma,1915.1600000000003,Cable,5,1,100,46.99,0,0,46.99,0,Yes
"Cox",Oklahoma,1770.1600000000003,Cable,50,5,250,60.99,0,0,60.99,0,No
"Cox",Oklahoma,1915.1600000000003,Cable,50,5,250,60.99,0,0,60.99,0,No
"Cox",Oklahoma,1770.1600000000003,Cable,100,10,300,71.99,0,0,71.99,0,No
"Cox",Oklahoma,1915.1600000000003,Cable,100,10,300,71.99,0,0,71.99,0,No
"Cox",Oklahoma,1770.1600000000003,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Oklahoma,1915.1600000000003,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox","Rhode Island",2789.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox","Rhode Island",2789.16,Cable,5,1,100,45.99,0,0,45.99,0,Yes
"Cox","Rhode Island",2789.16,Cable,50,5,250,59.99,0,0,59.99,0,No
"Cox","Rhode Island",2789.16,Cable,100,10,300,71.99,0,0,71.99,0,No
"Cox","Rhode Island",2789.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Virginia,3466.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Virginia,3466.16,Cable,5,1,100,45.99,0,0,45.99,0,Yes
"Cox",Virginia,3466.16,Cable,50,5,250,59.99,0,0,59.99,0,No
"Cox",Virginia,3466.16,Cable,100,10,300,71.99,0,0,71.99,0,No
"Cox",Virginia,3466.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Frontier",Pennsylvania,689,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Pennsylvania,897.5,DSL,6,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Pennsylvania,344.5,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Pennsylvania,448.75,DSL,12,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Pennsylvania,344.5,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Pennsylvania,448.75,DSL,12,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Pennsylvania,344.5,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Pennsylvania,448.75,DSL,24,1,Unlimited,69.99,0,0,69.99,0,Yes
"Frontier",Pennsylvania,344.5,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Pennsylvania,448.75,DSL,24,2,Unlimited,74.99,0,0,74.99,0,Yes
"Frontier",Arizona,1172,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Arizona,586,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Arizona,586,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Arizona,586,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Arizona,586,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Illinois,1226.5,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Illinois,1247,DSL,6,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Illinois,1837,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Illinois,2802,DSL,6,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Illinois,613.25,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Illinois,623.5,DSL,12,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Illinois,918.5,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Illinois,1401,DSL,12,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Illinois,613.25,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Illinois,623.5,DSL,12,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Illinois,918.5,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Illinois,1401,DSL,12,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Illinois,613.25,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Illinois,623.5,DSL,24,1,Unlimited,69.99,0,0,69.99,0,Yes
"Frontier",Illinois,918.5,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Illinois,1401,DSL,24,1,Unlimited,69.99,0,0,69.99,0,Yes
"Frontier",Illinois,613.25,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Illinois,623.5,DSL,24,2,Unlimited,74.99,0,0,74.99,0,Yes
"Frontier",Illinois,918.5,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Illinois,1401,DSL,24,2,Unlimited,74.99,0,0,74.99,0,Yes
"Frontier",Minnesota,599.5,DSL,6,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Minnesota,299.75,DSL,12,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Minnesota,299.75,DSL,12,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Minnesota,299.75,DSL,24,1,Unlimited,69.99,0,0,69.99,0,Yes
"Frontier",Minnesota,299.75,DSL,24,2,Unlimited,74.99,0,0,74.99,0,Yes
"Frontier","New York",759.5,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier","New York",1040,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier","New York",2163,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier","New York",379.75,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier","New York",520,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier","New York",1081.5,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier","New York",379.75,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier","New York",520,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier","New York",1081.5,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier","New York",379.75,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier","New York",520,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier","New York",1081.5,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier","New York",379.75,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier","New York",520,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier","New York",1081.5,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Ohio,301.2,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Ohio,2521,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Ohio,150.6,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Ohio,1260.5,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Ohio,150.6,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Ohio,1260.5,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Ohio,150.6,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Ohio,1260.5,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Ohio,150.6,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Ohio,1260.5,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Oregon,1144.5,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Oregon,572.25,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Oregon,572.25,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Oregon,572.25,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Oregon,572.25,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Oregon,1144.5,FIBER,30,5,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Oregon,1144.5,FIBER,50,10,Unlimited,79.99,0,0,79.99,0,No
"Frontier",Oregon,1144.5,FIBER,100,15,Unlimited,119.99,0,0,119.99,0,No
"Frontier","South Carolina",528.6666666666666,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier","South Carolina",264.3333333333333,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier","South Carolina",264.3333333333333,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier","South Carolina",264.3333333333333,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier","South Carolina",264.3333333333333,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Washington,1543,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Washington,2398,DSL,6,1,Unlimited,39.99,0,0,39.99,0,Yes
"Frontier",Washington,771.5,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Washington,1199,DSL,12,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Washington,771.5,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Washington,1199,DSL,12,2,Unlimited,54.99,0,0,54.99,0,Yes
"Frontier",Washington,771.5,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Washington,1199,DSL,24,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Washington,771.5,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Washington,1199,DSL,24,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Wisconsin,2657,DSL,6,1,Unlimited,49.99,0,0,49.99,0,Yes
"Frontier",Wisconsin,1328.5,DSL,12,1,Unlimited,59.99,0,0,59.99,0,Yes
"Frontier",Wisconsin,1328.5,DSL,12,2,Unlimited,64.99,0,0,64.99,0,Yes
"Frontier",Wisconsin,1328.5,DSL,24,1,Unlimited,69.99,0,0,69.99,0,Yes
"Frontier",Wisconsin,1328.5,DSL,24,2,Unlimited,74.99,0,0,74.99,0,Yes
"Mediacom",Illinois,1837,Cable,3,0.5,150,29.95,0,15,44.95,0,Yes
"Mediacom",Illinois,2802,Cable,3,0.5,150,29.95,0,15,44.95,0,Yes
"Mediacom",Illinois,1837,Cable,15,1,250,49.95,0,15,64.95,0,Yes
"Mediacom",Illinois,2802,Cable,15,1,250,49.95,0,15,64.95,0,Yes
"Mediacom",Illinois,1837,Cable,50,5,350,59.95,0,15,74.95,0,No
"Mediacom",Illinois,2802,Cable,50,5,350,59.95,0,15,74.95,0,No
"Mediacom",Illinois,1837,Cable,100,10,999,79.95,0,15,94.95,0,No
"Mediacom",Illinois,2802,Cable,100,10,999,79.95,0,15,94.95,0,No
"Mediacom",Illinois,1837,Cable,150,20,2000,99.99,0,15,114.99,0,No
"Mediacom",Illinois,2802,Cable,150,20,2000,79.95,0,15,94.95,0,No
"Mediacom",Iowa,1161,Cable,3,0.5,150,29.95,0,15,44.95,0,Yes
"Mediacom",Iowa,1174,Cable,3,0.5,150,29.95,0,15,44.95,0,Yes
"Mediacom",Iowa,2144,Cable,3,0.5,150,29.95,0,15,44.95,0,Yes
"Mediacom",Iowa,1161,Cable,15,1,250,49.95,0,15,64.95,0,Yes
"Mediacom",Iowa,1174,Cable,15,1,250,49.95,0,15,64.95,0,Yes
"Mediacom",Iowa,2144,Cable,15,1,250,49.95,0,15,64.95,0,Yes
"Mediacom",Iowa,1161,Cable,50,5,350,59.95,0,15,74.95,0,No
"Mediacom",Iowa,1174,Cable,50,5,350,59.95,0,15,74.95,0,No
"Mediacom",Iowa,2144,Cable,50,5,350,59.95,0,15,74.95,0,No
"Mediacom",Iowa,1161,Cable,100,10,999,79.95,0,15,94.95,0,No
"Mediacom",Iowa,1174,Cable,100,10,999,79.95,0,15,94.95,0,No
"Mediacom",Iowa,2144,Cable,100,10,999,79.95,0,15,94.95,0,No
"Mediacom",Iowa,1161,Cable,150,20,2000,99.99,0,15,114.99,0,No
"Mediacom",Iowa,1174,Cable,150,20,2000,99.99,0,15,114.99,0,No
"Mediacom",Iowa,2144,Cable,150,20,2000,99.99,0,15,114.99,0,No
"Mediacom",Minnesota,2398,Cable,3,0.5,150,29.95,0,15,44.95,0,Yes
"Mediacom",Minnesota,2398,Cable,15,1,250,49.95,0,15,64.95,0,Yes
"Mediacom",Minnesota,2398,Cable,50,5,350,59.95,0,15,74.95,0,No
"Mediacom",Minnesota,2398,Cable,100,10,999,79.95,0,15,94.95,0,No
"Mediacom",Minnesota,2398,Cable,150,20,2000,99.99,0,15,114.99,0,No
"Time Warner Cable",California,1020.7302631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",California,1074.4802631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",California,1097.9802631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",California,1167.4802631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",California,1268.7302631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",California,1283.2302631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",California,1020.7302631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",California,1074.4802631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",California,1097.9802631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",California,1167.4802631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",California,1268.7302631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",California,1283.2302631578946,Cable,3,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",California,1020.7302631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",California,1020.7302631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable",California,1074.4802631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",California,1074.4802631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable",California,1097.9802631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",California,1097.9802631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable",California,1167.4802631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",California,1167.4802631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable",California,1268.7302631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",California,1268.7302631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable",California,1283.2302631578946,Cable,3,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",California,1283.2302631578946,Cable,3,1,Unlimited,37.99,0,0,37.99,0,Yes
"Time Warner Cable",California,1360.9736842105262,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",California,1432.6403508771928,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",California,1463.9736842105262,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",California,1556.640350877193,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",California,1691.640350877193,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",California,1710.9736842105262,Cable,10,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",California,1360.9736842105262,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",California,1432.6403508771928,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",California,1463.9736842105262,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",California,1556.640350877193,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",California,1691.640350877193,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",California,1710.9736842105262,Cable,10,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",California,1360.9736842105262,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",California,1432.6403508771928,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",California,1463.9736842105262,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",California,1556.640350877193,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",California,1691.640350877193,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",California,1710.9736842105262,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",California,1020.7302631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable",California,1074.4802631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable",California,1097.9802631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable",California,1167.4802631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable",California,1268.7302631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable",California,1283.2302631578946,Cable,50,5,5,49.99,0,0,49.99,0,No
"Time Warner Cable",California,1020.7302631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable",California,1074.4802631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable",California,1097.9802631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable",California,1167.4802631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable",California,1268.7302631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable",California,1283.2302631578946,Cable,50,5,30,52.99,0,0,52.99,0,No
"Time Warner Cable",California,1020.7302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1020.7302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1074.4802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1074.4802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1097.9802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1097.9802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1167.4802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1167.4802631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1268.7302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1268.7302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1283.2302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,1283.2302631578946,Cable,50,5,Unlimited,57.99,0,0,57.99,0,No
"Time Warner Cable",California,2041.4605263157891,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2041.4605263157891,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2148.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2148.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2195.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2195.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2334.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2334.960526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2537.460526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2537.460526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2566.460526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,2566.460526315789,Cable,100,10,Unlimited,67.99,0,0,67.99,0,No
"Time Warner Cable",California,4082.9210526315783,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",California,4297.921052631578,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",California,4391.921052631578,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",California,4669.921052631578,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",California,5074.921052631578,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",California,5132.921052631578,Cable,200,20,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",California,4082.9210526315783,Cable,300,20,Unlimited,87.99,0,0,87.99,0,No
"Time Warner Cable",California,4297.921052631578,Cable,300,20,Unlimited,87.99,0,0,87.99,0,No
"Time Warner Cable",California,4391.921052631578,Cable,300,20,Unlimited,87.99,0,0,87.99,0,No
"Time Warner Cable",California,4669.921052631578,Cable,300,20,Unlimited,87.99,0,0,87.99,0,No
"Time Warner Cable",California,5074.921052631578,Cable,300,20,Unlimited,87.99,0,0,87.99,0,No
"Time Warner Cable",California,5132.921052631578,Cable,300,20,Unlimited,87.99,0,0,87.99,0,No
"Time Warner Cable",Kansas,3889.9210526315783,Cable,1,1,Unlimited,37.99,0,0,37.99,0,No
"Time Warner Cable",Kansas,1296.6403508771928,Cable,2,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",Kansas,1296.6403508771928,Cable,2,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",Kansas,1296.6403508771928,Cable,2,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",Kansas,1944.9605263157891,Cable,3,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",Kansas,1944.9605263157891,Cable,3,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",Kansas,3889.9210526315783,Cable,5,1,Unlimited,32.99,0,0,32.99,0,Yes
"Time Warner Cable",Kansas,3889.9210526315783,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",Kansas,972.4802631578946,Cable,15,1,5,49.99,0,0,49.99,0,Yes
"Time Warner Cable",Kansas,972.4802631578946,Cable,15,1,30,52.99,0,0,52.99,0,Yes
"Time Warner Cable",Kansas,972.4802631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable",Kansas,972.4802631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable",Kansas,3889.9210526315783,Cable,20,2,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable",Kansas,3889.9210526315783,Cable,30,5,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable",Kansas,3889.9210526315783,Cable,50,5,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",Kansas,3889.9210526315783,Cable,100,5,Unlimited,107.99,0,0,107.99,0,No
"Time Warner Cable",Missouri,4438.921052631578,Cable,1,1,Unlimited,37.99,0,0,37.99,0,No
"Time Warner Cable",Missouri,1479.640350877193,Cable,2,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable",Missouri,1479.640350877193,Cable,2,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable",Missouri,1479.640350877193,Cable,2,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable",Missouri,2219.460526315789,Cable,3,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable",Missouri,2219.460526315789,Cable,3,1,30,42.99,0,0,42.99,0,Yes
"Time Warner Cable",Missouri,4438.921052631578,Cable,5,1,Unlimited,32.99,0,0,32.99,0,Yes
"Time Warner Cable",Missouri,4438.921052631578,Cable,10,1,Unlimited,47.99,0,0,47.99,0,Yes
"Time Warner Cable",Missouri,1109.7302631578946,Cable,15,1,5,49.99,0,0,49.99,0,Yes
"Time Warner Cable",Missouri,1109.7302631578946,Cable,15,1,30,52.99,0,0,52.99,0,Yes
"Time Warner Cable",Missouri,1109.7302631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable",Missouri,1109.7302631578946,Cable,15,1,Unlimited,57.99,0,0,57.99,0,Yes
"Time Warner Cable",Missouri,4438.921052631578,Cable,20,2,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable",Missouri,4438.921052631578,Cable,30,5,Unlimited,67.99,0,0,67.99,0,Yes
"Time Warner Cable",Missouri,4438.921052631578,Cable,50,5,Unlimited,77.99,0,0,77.99,0,No
"Time Warner Cable",Missouri,4438.921052631578,Cable,100,5,Unlimited,107.99,0,0,107.99,0,No
"Time Warner Cable","New York",4068.9210526315783,Cable,1,1,Unlimited,37.99,0,0,37.99,0,No
"Time Warner Cable","New York",5578.921052631578,Cable,1,1,Unlimited,37.99,0,0,37.99,0,No
"Time Warner Cable","New York",1356.3070175438595,Cable,2,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable","New York",1859.640350877193,Cable,2,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable","New York",1356.3070175438595,Cable,2,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable","New York",1859.640350877193,Cable,2,1,30,9.99,0,0,9.99,0,Yes
"Time Warner Cable","New York",1356.3070175438595,Cable,2,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable","New York",1859.640350877193,Cable,2,1,Unlimited,14.99,0,0,14.99,0,Yes
"Time Warner Cable","New York",882.9802631578947,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable","New York",894.4802631578947,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable","New York",1157.9802631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable","New York",1214.7302631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable","New York",1224.9802631578946,Cable,3,1,5,6.99,0,0,6.99,0,Yes
"Time Warner Cable","New York",1356.3070175438595,Cable,3,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable","New York",1859.640350877193,Cable,3,1,5,39.99,0,0,39.99,0,Yes
"Time Warner Cable","New York",882.9802631578947,Cable,3,1,30,9.99,0,0,9.99,0,Yes
