,Percent Loss,unit_id,jitter_up,jitter_down,Speed_up,Speed_down,Latency
4019,0.0228553365661,244836.0,1566.97763802,1575.94269741,1687699.78957,3037338.29879,15170.4143955
4020,0.214931652813,244840.0,648.483683829,1234.3799855,3800670.06039,3149636.2219,17324.3857868
4021,0.021480155546,244842.0,1252.79023747,1356.81926121,3361606.88095,3140152.24074,16965.9986807
4022,0.0261103482869,244844.0,5492.38502674,843.978609626,226849.412656,2584219.0388,29680.3983957
4023,0.650339134973,244850.0,4339.77037037,2033.25185185,3759349.7116,3092725.14071,23273.6579125
4024,0.0130458249523,244858.0,1606.62211669,432.175033921,1471548.43902,7137943.39928,20854.7951153
4025,0.0315521930295,8042.0,3718.05352113,1146.06126761,693569.059186,6496520.39644,23515.1105634
4026,0.102232714469,244866.0,829.167924528,232.579245283,742128.371212,3693762.28535,28181.1018868
4027,0.0482901010819,244868.0,1457.78438662,1713.41710037,3141916.8998,3175387.1,25575.1546468
4028,0.0391376086656,244870.0,575.756958588,524.592668024,3852545.95697,3168571.39402,15736.5492193
4029,0.0390822584417,244872.0,1022.730821,647.943472409,101686.981183,2484951.68548,55915.6500673
4030,0.0784470071859,244876.0,1761.08231293,458.957823129,100621.378871,2782783.30533,50435.0482993
4031,0.0204722452829,244878.0,1378.34986945,1471.42689295,577743.539931,2443805.61111,17508.5678851
4032,0.0444845640824,244884.0,2441.83091286,492.718879668,386971.609959,6302040.58091,27835.1607884
4033,0.00228087519799,8046.0,3155.05259516,975.78200692,131932.162568,1927441.35134,22501.6020761
4034,0.0389036685315,244890.0,1151.27342124,1053.87439278,236502.732687,2601555.49954,26480.6037474
4035,0.0866546724214,244894.0,1475.41655451,1634.34118439,49871.2943548,363927.610663,63508.69179
4036,0.0256103083034,244896.0,988.239298246,821.425263158,94910.626177,958072.011268,46828.1698246
4037,6.87067789003,244900.0,1224.84943182,2363.88565341,50791.9171512,691160.426593,34967.3693182
4038,1.18218947336,244902.0,733.941340782,4148.75628492,88130.4767874,328555.709484,55520.0307263
4039,0.164796442625,244912.0,1356.73263158,212.640701754,653558.464789,3702442.80769,19123.2870175
4040,0.0615005428703,244916.0,5565.91486291,817.795093795,364806.192783,3602314.4781,30074.1435786
4041,0.057228782306,244918.0,1219.88387097,316.597849462,77469.117284,1449716.27856,39150.3146953
4042,0.82085631731,638364.0,385937.716418,16315.9179104,135962.239875,1618761.04688,1136476.74129
4043,0.200898643394,638368.0,6300.47685185,389.169753086,2931922.66049,7314955.03205,20115.4398148
4044,0.415820334956,638370.0,6815.93564356,5791.91831683,594897.280952,2254536.40159,26354.9108911
4045,0.0100919800544,638372.0,4873.64951768,651.68488746,1760996.03632,1901834.72115,21153.5498392
4046,0.0534275205865,638376.0,1903.22580645,588.038123167,3572136.77745,7265280.05106,12336.6803519
4047,0.0143846423232,638378.0,1415.5147929,299.161242604,1489276.58876,11670327.9073,15421.1686391
4048,0.0318633195259,638380.0,2098.13711584,452.349881797,3559982.56311,7139119.46032,15382.0732861
4049,0.0984027256839,638382.0,1630.23714286,363.898571429,3585484.15341,7337057.07524,10854.6571429
4050,0.0477923910594,638388.0,2053.40556369,402.751098097,3545237.44706,7203838.67059,12009.7115666
4051,0.0,638390.0,,,,,
4052,0.0747965069687,638392.0,2882.0960452,534.540960452,3533276.78889,7325024.83333,15074.0762712
4053,0.0406756007618,638394.0,842.892063492,576.265079365,8188718.26389,7219795.19658,9360.6047619
4054,0.0424275767804,638396.0,1809.02586207,542.469827586,1484457.59634,14431188.5607,13519.2083333
4055,0.0421625573744,638400.0,1509.84844193,6106.2776204,43116.2137476,76052.3457143,50787.3725212
4056,0.0529293434441,638402.0,1602.89914773,351.339488636,3507542.242,7292795.43503,11826.4460227
